CellNumber,GrowthRate,BirthLength,LifeHistory,AverageVelocity,AverageLength
71,0.0155058911395018,17.5898460232922,52,0.579960090501959,37.2772076705736
72,0.00863716191708023,25.5687614026878,50,0.195598267261679,35.9678632884501
73,0.0147135943220324,9.8334615691449,62,0.465531099855949,31.6424828519282
74,0.00647990261371342,27.8463014123213,45,0.426248591181716,35.2743425231907
75,0.0134625918354612,36.9669260198204,21,0.177436045874092,46.0749602116004
76,0.0200896880092494,15.377202164269,36,-0.173129873588691,31.3360867748943
77,0.0702993272067922,13.4695703271697,14,0.278127874558563,39.8317406459041
78,0.00910192155278972,23.287319376921,38,0.44397032697479,34.2398685392171
79,-0.02776361816694,42.4340361755837,4,-0.319596854599051,38.1571115544104
80,0.00842309532794998,34.0806170549393,21,-0.0456711914648947,37.542282042043
81,0.0210457531896064,28.2327246600772,23,-0.0691449202981792,40.098851554691
82,0.0180861617761733,24.1938929271248,23,-0.452308074182037,31.6174427321918
83,0.0283423752070335,6.62869805500812,46,-0.0347912638833358,14.4068989803148
84,0.0235434899002968,18.1898891471709,33,-0.0598467859240694,42.1416679764161
85,0.00824790977944261,24.0929119665407,41,-0.0038674383988832,29.6120737353768
86,0.00669556662582227,24.1830165835525,53,-0.0679918380783906,29.5870113577677
87,0.0179759975998311,24.7886050643583,27,-0.10106208316354,35.3282596849811
88,0.0176577719080567,18.8222339071451,37,0.374092764944756,37.8016024624065
89,0.0100113714495808,30.0988442994445,41,-0.050967562846784,38.7343600055388
90,0.00745954775850392,25.7877099784376,46,0.660171188923445,34.4058491858953
91,0.0363515290604397,13.4807502535191,26,0.163411730117087,35.9936999491762
92,0.00598515340851864,43.1643823188689,38,0.0305029019991323,42.3111060349475
93,0.00868502496557961,28.1376827396595,36,0.116129868774936,34.0468849254596
94,0.0153567265038171,26.8550859621199,22,-0.0235298676521972,36.770919856734
95,0.0232588264764809,21.1147979332487,26,-0.322963520263381,31.7790484919683
96,0.0160687739064957,25.9593783056463,33,-0.210025853578965,42.1010295672682
97,0.0221428444157961,26.3080209773937,21,-0.012871239952462,36.579818031967
98,0.00602990359497504,22.5371537402912,44,-0.110964979099015,29.3384922237204
99,0.0143110329321016,16.335145777001,45,-0.0820200157936715,28.2714814401324
