CellLifeId,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
75.0,22.9185352325439,36.71104302517203,0.069,43.0,0.015
76.0,21.3053798675537,36.34554285616488,-0.111,37.0,0.018
77.0,18.1201457977295,31.206168883886093,-0.1,39.0,0.009
78.0,26.6329536437988,37.63055297306606,-0.187,28.0,0.016
79.0,28.1208343505859,39.6937471628189,-0.002,32.0,0.015
80.0,23.563268661499,34.84820636626213,0.022,31.0,0.018
81.0,25.9207973480225,32.42076125511756,-0.564,13.0,0.021
82.0,18.4384822845459,18.4384822845459,0.0,1.0,0.0
83.0,17.287425994873,17.287425994873,0.0,1.0,0.0
84.0,16.8953914642334,16.8953914642334,0.0,1.0,0.0
85.0,9.41979598999023,9.41979598999023,0.0,1.0,0.0
86.0,23.184850692749,34.87068831125895,-0.105,30.0,0.019
87.0,24.679988861084,32.19414223564995,-0.374,18.0,0.02
88.0,21.7717266082764,36.445662345886234,-0.028,50.0,0.013
89.0,23.64501953125,32.09558868408204,-0.278,44.0,0.007
90.0,23.2783546447754,38.75864529079861,-0.155,45.0,0.016
91.0,23.8269672393799,33.49052655696869,0.15,32.0,0.016
92.0,18.8538627624512,18.8538627624512,0.0,1.0,0.0
93.0,18.2914237976074,18.2914237976074,0.0,1.0,0.0
94.0,23.3568668365479,38.96721643390079,-0.133,33.0,0.021
95.0,25.0948829650879,36.773854446411136,0.28,25.0,0.019
96.0,19.1106662750244,33.65622103841681,0.02,38.0,0.019
97.0,20.6223812103271,30.716579090465206,0.038,33.0,0.017
98.0,42.2369842529297,47.51598031180247,-0.178,7.0,0.013
99.0,6.98774290084839,6.98774290084839,0.0,1.0,0.0
100.0,27.1221733093262,35.41452859949183,-0.189,27.0,0.012
101.0,26.5439128875732,38.08273035287858,0.108,32.0,0.012
102.0,22.6414012908936,33.0050678253174,-0.187,34.0,0.015
103.0,22.8994007110596,32.176461318443565,0.01,29.0,0.016
104.0,25.6519889831543,36.57429361343385,0.097,20.0,0.023
105.0,24.6185340881348,37.81856959206717,0.133,28.0,0.02
106.0,22.9803218841553,37.82215868631999,-0.164,30.0,0.022
107.0,22.951602935791,32.57887008666993,0.251,25.0,0.021
108.0,40.7155723571777,44.32042948404948,0.501,15.0,0.012
109.0,4.30660915374756,4.30660915374756,0.0,1.0,0.0
110.0,19.7044525146484,19.7044525146484,0.0,1.0,0.0
111.0,21.0177001953125,34.222924423217776,0.118,35.0,0.017
112.0,18.9623241424561,28.28208884070901,-0.015,34.0,0.016
113.0,17.8311138153076,17.8311138153076,0.0,1.0,0.0
114.0,20.4104137420654,20.4104137420654,0.0,1.0,0.0
115.0,16.9786949157715,16.9786949157715,0.0,1.0,0.0
116.0,19.8876800537109,19.8876800537109,0.0,1.0,0.0
117.0,18.0992317199707,18.0992317199707,0.0,1.0,0.0
118.0,25.3447322845459,36.290391286214195,0.439,21.0,0.022
119.0,23.9958019256592,39.82412992204938,0.425,35.0,0.019
120.0,30.158317565918,33.43413341045381,0.712,16.0,0.009
121.0,37.3609275817871,44.82715678215027,0.288,16.0,0.018
122.0,12.0283660888672,12.0283660888672,0.0,1.0,0.0
123.0,43.8887252807617,42.3198719024658,-0.24,2.0,-0.025
124.0,26.7708473205566,39.7564640045166,-0.182,33.0,0.016
125.0,23.2331790924072,36.92363450186593,0.218,35.0,0.017
126.0,18.6676731109619,27.855625351270035,-0.015,48.0,0.008
127.0,20.6669101715088,31.652258697821164,0.134,49.0,0.012
128.0,20.2736625671387,20.2736625671387,0.0,1.0,0.0
129.0,19.2759304046631,19.2759304046631,0.0,1.0,0.0
130.0,23.7361660003662,35.62688323429653,0.034,28.0,0.018
131.0,20.8788585662842,33.42702356974283,0.223,33.0,0.017
133.0,23.2409515380859,35.47611955006918,0.083,30.0,0.017
134.0,28.0992012023926,39.6936388015747,-0.061,22.0,0.018
135.0,26.6532497406006,40.08938493399784,-0.436,29.0,0.016
136.0,17.6727733612061,17.6727733612061,0.0,1.0,0.0
137.0,21.5650730133057,21.76001644134525,0.829,2.0,0.006
138.0,22.7835292816162,27.64138117703525,0.383,22.0,0.012
139.0,22.4755306243896,22.4755306243896,0.0,1.0,0.0
140.0,25.0051765441895,34.49963969276065,0.174,21.0,0.019
141.0,23.0735759735107,37.3706150761357,-0.136,27.0,0.022
142.0,20.7729797363281,20.7729797363281,0.0,1.0,0.0
143.0,21.0964183807373,26.054608796772204,-0.547,19.0,0.015
144.0,22.0375213623047,27.10693391164143,0.049,18.0,0.015
145.0,22.3350353240967,22.3350353240967,0.0,1.0,0.0
146.0,15.199761390686,15.199761390686,0.0,1.0,0.0
147.0,28.441858291626,47.877967834472656,-0.029,28.0,0.018
148.0,29.7098655700684,38.44963352496806,-0.481,13.0,0.016
149.0,36.454418182373,37.944691918113016,-0.308,33.0,0.006
150.0,40.7595291137695,40.7595291137695,0.0,1.0,0.0
151.0,18.8999729156494,18.8999729156494,0.0,1.0,0.0
152.0,23.3556575775146,35.05421525460702,-0.374,27.0,0.018
153.0,21.8684997558594,22.669165293375666,-0.16,6.0,0.019
154.0,23.181432723999,34.70257774988809,-0.029,24.0,0.022
155.0,24.0502433776855,36.25589203834534,-0.16,24.0,0.021
156.0,23.3169059753418,23.3169059753418,0.0,1.0,0.0
157.0,20.9691410064697,31.311354844466504,-0.16,23.0,0.019
158.0,21.1667804718018,35.30848657167875,-0.212,26.0,0.018
159.0,22.1563720703125,29.932011286417644,-0.232,24.0,-0.005
160.0,16.2010707855225,19.2142683664958,-1.038,3.0,0.093
161.0,19.5708808898926,19.5708808898926,0.0,1.0,0.0
162.0,23.2827701568604,23.2827701568604,0.0,1.0,0.0
163.0,24.0522346496582,34.84693851470947,0.03,20.0,0.024
164.0,22.7100048065186,34.72337257385255,-0.068,25.0,0.021
165.0,26.6945858001709,30.64661906315729,-0.853,13.0,0.015
166.0,23.6381530761719,33.322358322143565,-0.465,25.0,0.005
167.0,27.6135883331299,37.83199873424712,-0.115,21.0,0.018
168.0,24.2072620391846,32.91528719947451,0.297,21.0,0.021
169.0,24.1836585998535,35.388319730758674,0.037,24.0,0.021
