CellLifeId,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
260.0,15.1962881088257,21.826985549926768,-0.718,15.0,0.033
261.0,16.1699066162109,22.194744639926483,-0.854,18.0,0.028
262.0,19.3696517944336,25.638135910034173,-1.052,13.0,0.033
263.0,17.3587512969971,24.58494653372929,-1.287,29.0,0.009
264.0,12.1879892349243,12.1879892349243,0.0,1.0,0.0
265.0,10.8678436279297,10.8678436279297,0.0,1.0,0.0
266.0,14.0008316040039,17.539208480289997,-0.509,14.0,0.022
267.0,12.1984710693359,19.497357268082457,0.024,19.0,0.018
268.0,13.92529296875,19.746005278367267,-1.068,13.0,0.037
269.0,14.1122226715088,22.221418797969818,-0.816,16.0,0.041
270.0,21.5221214294434,32.93454627990721,-0.114,15.0,0.034
271.0,22.4300270080566,32.223146847316194,0.565,14.0,0.031
272.0,16.2778663635254,25.66771380106609,-1.026,27.0,0.015
273.0,16.0178413391113,20.499612808227536,-1.534,11.0,0.034
274.0,10.5208206176758,10.5208206176758,0.0,1.0,0.0
275.0,12.8997640609741,22.092256903648384,-1.418,16.0,0.039
276.0,17.1760520935059,20.76177565256754,-2.003,27.0,0.005
277.0,18.9812889099121,21.931184768676776,-1.387,12.0,0.026
278.0,13.4585552215576,14.815912988450789,-0.936,9.0,-0.007
279.0,12.2319269180298,16.961390368143714,0.301,15.0,0.031
280.0,14.2783393859863,23.502857949998642,-0.731,18.0,0.039
281.0,11.3854703903198,11.3854703903198,0.0,1.0,0.0
282.0,17.8767757415771,18.144496281941702,-0.426,3.0,0.0
283.0,20.2133903503418,23.83086395263671,-0.986,8.0,0.003
284.0,28.0016345977783,35.03251425425211,-0.951,6.0,0.041
286.0,14.8985271453857,15.982179641723626,0.494,4.0,0.021
287.0,13.3055763244629,20.771933853626265,-0.12,16.0,0.036
288.0,10.688214302063,10.688214302063,0.0,1.0,0.0
290.0,14.6483907699585,14.76462745666505,-0.206,4.0,0.013
291.0,13.3042602539063,13.721233844757075,-0.705,4.0,0.01
292.0,15.4286270141602,21.733850254732022,0.003,17.0,0.006
293.0,16.323112487793,20.213330686092377,-0.834,16.0,0.002
294.0,9.70031356811523,9.70031356811523,0.0,1.0,0.0
295.0,12.5001363754272,12.5001363754272,0.0,1.0,0.0
296.0,12.788254737854,14.935757827758781,-0.209,5.0,0.041
297.0,13.9356966018677,13.85377502441405,0.382,2.0,-0.004
298.0,11.5771064758301,14.676652908325199,1.508,2.0,0.143
299.0,17.5519905090332,22.525585614717915,-0.833,13.0,0.023
300.0,13.8157024383545,18.396413155964446,-0.493,28.0,-0.005
301.0,14.7842636108398,23.812782689144736,-1.016,19.0,0.031
302.0,16.6308784484863,16.6308784484863,0.0,1.0,0.0
303.0,15.3074531555176,15.465321159362782,-1.502,5.0,-0.034
