CellId,lable,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
2034.0,1.0,26.85523348704457,33.19436268981905,2.101,2.0,0.129
2035,17.0,13.539272148182594,NaN,NaN,1,NaN
2036,1.0,14.917454041190444,NaN,NaN,1,NaN
2037.0,17.0,26.212930705842336,32.95058013938134,0.893,9.0,0.023
2038.0,1.0,26.12392726507708,27.88125562467777,1.28,2.0,0.042
2039.0,1.0,31.443140086741376,31.74238002877312,0.005,10.0,-0.007
2040.0,18.0,23.50045383834499,34.45927819617306,-1.227,2.0,0.22
2041,1.0,14.45263910774969,NaN,NaN,1,NaN
2042.0,166.0,24.06407535195157,20.813130201032166,-1.093,2.0,-0.105
2043,18.0,13.165896349155013,NaN,NaN,1,NaN
2044,166.0,25.886492073504076,NaN,NaN,1,NaN
2045.0,1.0,18.157850934824545,27.846093229458308,0.584,6.0,0.066
2046.0,18.0,34.26984819904277,32.274978246789715,-2.289,3.0,0.024
2047,17.0,17.612419909231367,NaN,NaN,1,NaN
2048.0,1.0,23.85748988143352,29.01331833339833,0.675,6.0,0.033
2049.0,18.0,24.092135541807536,23.174039090898432,-1.073,2.0,-0.026
2050.0,1.0,24.966463941777004,31.86252816890351,0.328,2.0,0.147
2051.0,1.0,18.25169245123549,26.28044264154082,-0.113,7.0,0.047
2052.0,1.0,25.25311096658472,27.32942306177852,-0.097,7.0,0.023
2053.0,1.0,29.96856562111498,28.992213721904015,0.303,2.0,-0.022
2054,1.0,14.112043166517664,NaN,NaN,1,NaN
2055.0,18.0,24.36707195036244,27.602611826827285,2.859,4.0,0.053
2056,18.0,13.981981796293834,NaN,NaN,1,NaN
2057,18.0,30.223750762782,NaN,NaN,1,NaN
2058.0,18.0,26.578353368640272,20.69434989897927,0.025,3.0,-0.091
2059.0,18.0,19.021140763472324,20.050052654306118,0.717,4.0,0.007
2060,18.0,19.74622274265611,NaN,NaN,1,NaN
2061.0,122.0,22.62980774842308,22.164370802866735,-1.174,2.0,-0.014
2062.0,146.0,22.625883882258083,25.285457727752735,-0.399,4.0,0.036
2063,5.0,13.27966303342463,NaN,NaN,1,NaN
2064.0,122.0,24.395215527748537,25.160093763153807,-0.681,4.0,0.015
2065,161.0,27.890830175020064,NaN,NaN,1,NaN
2066.0,146.0,22.873405732841373,26.260049530615312,-0.176,8.0,0.026
2067.0,5.0,22.562791103843036,24.28523983083644,-0.568,2.0,0.047
2068,122.0,32.92492856164591,NaN,NaN,1,NaN
2069.0,161.0,14.631484276634756,31.06165678993019,-3.757,2.0,0.392
2070.0,68.0,19.817830233568337,20.227377689509957,-0.304,2.0,0.013
2071.0,18.0,26.89246072451449,29.77501545946229,1.482,4.0,0.033
2072.0,68.0,23.28882470712686,26.533591702078727,-0.833,7.0,0.018
2073.0,18.0,19.39478733379662,19.272959177201336,0.6,4.0,0.004
2074.0,42.0,13.180030243949943,12.80112760081537,0.513,2.0,-0.02
2075.0,157.0,37.179634382302496,33.838944123373096,0.696,2.0,-0.066
2076.0,42.0,25.337305401253733,32.54808162007298,-0.484,4.0,0.079
2077.0,181.0,23.10266428222387,30.630154664662562,-0.616,10.0,0.031
2078.0,18.0,31.60781997690518,36.056569624833415,0.963,2.0,0.083
2079.0,181.0,21.47669718153044,22.81715033649745,-0.239,9.0,-0.009
