CellId,lable,birth Length,AverageLength,AverageVelocity,LifeHistory,growth rate
4529.0,639.0,17.917446667049315,19.25590861376623,-0.712,9.0,0.006
4530.0,99.0,26.028171170338727,30.754120366307273,-0.18,9.0,0.024
4531.0,99.0,27.11108865320241,30.674188106001004,0.359,9.0,0.019
4532.0,567.0,23.396294135872303,24.576046456903768,-1.023,9.0,0.014
4533.0,187.0,20.310741437987367,21.89620386921736,0.359,6.0,0.016
4534.0,187.0,19.001653127504092,22.131495148404362,0.292,9.0,0.026
4535.0,567.0,11.052846820318598,22.43914740532156,-0.28,9.0,0.065
4536.0,642.0,31.04925184803352,33.53337862543554,0.296,5.0,0.02
4537,509.0,36.89535080414967,36.89535080414967,0.0,1,NaN
4538,509.0,29.948011970178666,29.948011970178666,0.0,1,NaN
4539,602.0,7.138059918381917,7.138059918381917,0.0,1,NaN
4540.0,602.0,17.83430118643714,23.295443092959776,0.05,2.0,0.159
4541.0,7.0,18.277810800786355,19.584072928145947,0.27,8.0,0.019
4542.0,7.0,19.489743784343204,19.43747773951538,0.165,2.0,-0.002
4543.0,7.0,22.468744895002096,41.43346581161773,0.635,8.0,0.119
4544.0,7.0,22.89548576680261,23.646171742053276,1.277,5.0,0.014
4545.0,7.0,22.357847241547223,22.753488387012233,0.581,2.0,0.012
4546,7.0,29.290163940765268,29.290163940765268,0.0,1,NaN
4547.0,345.0,19.705251589862492,22.120081803256788,-0.093,8.0,0.019
4548.0,345.0,16.854299688943787,36.6301482718423,-0.134,7.0,0.097
4549.0,644.0,31.378028831865173,28.093015264302288,-0.576,8.0,-0.044
4550,233.0,42.573812339825736,42.573812339825736,0.0,1,NaN
4551,233.0,57.07362104480344,57.07362104480344,0.0,1,NaN
4552.0,149.0,23.407331491299423,26.041595244823718,-0.45,8.0,0.016
4553.0,345.0,16.937454981443928,19.851683028930275,-0.884,8.0,0.056
4554.0,345.0,14.326829898439422,16.204369821180613,-0.16,8.0,0.028
4555.0,149.0,24.30314854939521,29.50544046393729,1.378,8.0,0.065
4556.0,22.0,20.722648329615645,22.030059537474887,-1.123,8.0,0.011
4557.0,22.0,23.20796704399364,22.499404061741668,-0.557,8.0,-0.002
4558.0,20.0,33.2780907250144,38.26939153856955,0.56,8.0,0.023
4559.0,20.0,34.32536471090411,35.90655376101231,0.109,4.0,0.014
4560.0,155.0,26.27969951421635,36.15338385981436,-0.28,3.0,0.168
4561.0,155.0,23.647432024035407,23.84060564196435,-0.099,2.0,0.005
4562.0,157.0,22.007027331999907,24.040518874354987,-0.318,8.0,0.019
4563.0,157.0,23.17438745913554,25.991898640056867,0.339,8.0,0.021
4564.0,38.0,18.719180559298277,18.71069030281788,0.163,2.0,-0.0
4565.0,38.0,21.14338394869376,22.88237942067908,0.57,8.0,0.019
4566,550.0,59.29011468758487,59.29011468758487,0.0,1,NaN
4567.0,550.0,15.820512055825215,19.279068496457207,0.142,5.0,0.063
4568.0,46.0,27.08509948615637,25.868867273135454,-1.443,6.0,-0.034
4569.0,46.0,51.63619851196159,54.3741366600389,-0.961,8.0,0.02
4570,161.0,44.17575445895773,44.17575445895773,0.0,1,NaN
4571,46.0,5.433874815756726,5.433874815756726,0.0,1,NaN
4572.0,161.0,20.614087553754363,30.203133232692046,-1.607,7.0,0.087
4573.0,46.0,68.99026224691508,80.39628199088395,-0.688,5.0,0.033
4574.0,517.0,36.38412012740849,37.058015341684964,-0.956,2.0,0.012
4575.0,164.0,41.44952863623726,40.82194649587614,-1.121,8.0,-0.012
4576.0,164.0,33.60995581364378,36.72731666327861,-1.028,5.0,0.023
4577.0,517.0,43.01105829929234,62.2188382309063,-1.802,4.0,0.105
4578,405.0,44.02731552926937,44.02731552926937,0.0,1,NaN
4579.0,405.0,42.06740268914149,66.92198326683751,-6.281,2.0,0.26
4580,50.0,14.037930992808445,14.037930992808445,0.0,1,NaN
4581.0,164.0,16.428542366558233,17.3461938888955,-0.467,5.0,0.016
4582.0,53.0,25.444969547529745,27.223694758828906,-0.442,5.0,0.017
4583.0,50.0,25.39436000014555,35.14744218133682,-1.525,2.0,0.19
4584.0,52.0,25.2500825165607,25.538175125100672,-0.259,2.0,0.008
4585.0,50.0,56.22870859184029,65.34396881601519,1.636,3.0,0.049
4586.0,164.0,17.078363860062368,23.92844572360442,0.12,8.0,0.064
4587.0,53.0,23.15555891778095,25.857436569667012,-0.756,3.0,0.032
4588,53.0,18.34810914817408,18.34810914817408,0.0,1,NaN
4589.0,52.0,24.32166397221213,25.580176085396687,-1.278,8.0,0.007
4590.0,75.0,51.90852345900519,63.05626640599026,3.271,2.0,0.119
4591,50.0,12.038761176001266,12.038761176001266,0.0,1,NaN
4592,45.0,41.704892562550185,41.704892562550185,0.0,1,NaN
4593.0,52.0,30.90172916110786,37.00209089548738,-0.321,6.0,0.049
4594.0,52.0,26.38263591159636,27.327758032361615,-0.232,4.0,0.011
4595.0,45.0,29.123848549229265,28.263038519373495,0.366,2.0,-0.02
4596,75.0,27.84479458125322,27.84479458125322,0.0,1,NaN
4597.0,168.0,20.749307862465827,21.223811052990015,0.077,3.0,0.013
4598.0,168.0,32.19022860409733,35.59662588996911,-0.05,8.0,0.01
4599.0,167.0,48.518933349091625,48.77134175163661,0.441,3.0,0.007
4600.0,167.0,30.637981049238068,40.48052942538801,0.079,8.0,0.056
4601.0,60.0,19.845121859682354,18.030142625319638,-0.114,8.0,0.042
4602.0,60.0,38.95512332593392,41.501405388032545,-0.016,4.0,0.022
4603.0,70.0,16.020643757922972,16.34703685753002,0.026,4.0,0.003
4604.0,70.0,15.588687149912658,17.16174506549749,-0.051,8.0,0.018
4605.0,174.0,42.232286540287134,44.405458238272445,0.405,5.0,0.015
4606.0,60.0,7.139448469391522,11.061034093165322,-0.579,7.0,0.048
4607.0,174.0,42.17538987045057,44.53693967079736,0.613,3.0,0.019
4608.0,77.0,29.74402560392205,28.21806453841351,-0.032,6.0,0.001
4609.0,74.0,22.699896868471544,25.812199420841406,0.198,8.0,0.025
4610.0,174.0,17.22203336988805,17.93354475326932,0.368,5.0,0.012
4611.0,174.0,38.97522461049719,44.931830227543514,0.831,3.0,0.081
4612.0,74.0,25.154537214364552,27.68987947819819,0.079,8.0,0.017
4613.0,71.0,22.58948199663448,26.019990644682018,-0.112,7.0,0.037
4614,77.0,30.87354443659934,30.87354443659934,0.0,1,NaN
4615.0,71.0,23.65548780026812,26.29725001435643,0.007,8.0,0.018
4616.0,79.0,43.092062516911206,44.91007292865108,0.624,3.0,0.021
4617.0,79.0,25.25368964956543,28.90863436714345,0.9,8.0,0.026
4618.0,83.0,22.72167624402813,29.770647748118762,1.15,3.0,0.087
4619,83.0,22.98585066456603,22.98585066456603,0.0,1,NaN
4620.0,179.0,28.11204127451077,29.01440928106889,-0.119,5.0,0.01
4621.0,79.0,17.445663886791817,19.879994740014745,0.164,8.0,0.021
4622.0,79.0,16.732991196364388,19.081761837464725,-0.051,8.0,0.024
4623.0,179.0,22.207229948009484,26.685019134195187,-0.033,8.0,0.034
4624.0,647.0,25.88978265649003,31.1177360401322,0.392,8.0,0.03
4625.0,87.0,35.448821441036536,36.305373171132686,0.3,2.0,0.016
4626.0,179.0,15.729039442439438,19.081965478179548,-0.093,5.0,0.043
4627.0,179.0,4.318667337728677,4.415637968135403,-0.12,2.0,0.015
4628.0,88.0,19.35833059294976,20.192726377532974,-0.015,5.0,0.014
4629.0,648.0,35.590498805975685,40.174666047961196,-2.388,7.0,0.02
4630,88.0,20.4429816054896,20.4429816054896,0.0,1,NaN
4631.0,87.0,39.821999829806174,69.57586497156956,-2.65,4.0,0.117
4632.0,182.0,28.049436113320997,30.534744995174393,0.139,8.0,0.016
4633,90.0,4.618802153517006,4.618802153517006,0.0,1,NaN
4634.0,90.0,36.466611362787205,49.603327327574064,2.387,2.0,0.181
4635,91.0,9.309191162178326,9.309191162178326,0.0,1,NaN
4636.0,91.0,15.500637705702728,28.181459848651986,-1.24,5.0,0.096
4637.0,90.0,34.10616808626096,39.90520428641926,-0.088,8.0,0.028
4638,182.0,44.85939892605002,44.85939892605002,0.0,1,NaN
4639,90.0,29.72615255839227,29.72615255839227,0.0,1,NaN
4640.0,501.0,27.88505886153733,29.23368803076824,-0.798,4.0,0.015
4641.0,501.0,25.01020585522376,32.994710914164536,-2.572,5.0,0.12
4642.0,184.0,24.66264247546993,24.57302656748969,-1.052,2.0,-0.002
4643.0,184.0,23.771423869649343,25.574401776513927,-0.752,3.0,0.033
4644.0,99.0,26.27569855978448,27.711267112948367,-0.735,8.0,0.011
4645.0,99.0,30.329525257595257,34.41485702369243,-0.261,8.0,0.023
4646.0,529.0,17.78058502131008,17.848678445971757,-0.085,3.0,0.002
4647.0,529.0,16.552784893770035,14.635146175838443,0.157,4.0,-0.083
4648.0,649.0,20.060859006531,22.740616165610696,-0.774,5.0,0.026
4649.0,593.0,40.98363009907849,42.81844397415719,-1.009,4.0,0.012
4650.0,369.0,20.84092608539409,21.237759546522412,-0.825,5.0,0.006
4651.0,593.0,17.25432637251633,19.95519109764182,-0.67,8.0,0.025
4652.0,369.0,18.971890197795105,21.566712438560483,-1.15,8.0,0.018
4653.0,651.0,29.75468558905287,28.97158379234175,0.052,3.0,-0.001
4654.0,652.0,12.929054034098504,14.046878313255574,0.218,7.0,0.02
4655.0,372.0,18.28733711881821,19.238747402516385,0.047,4.0,0.013
4656.0,372.0,21.274960545713927,19.191186408656964,0.838,7.0,-0.02
4657.0,7.0,18.3432871642202,19.666433271278095,1.2,4.0,0.024
4658,7.0,23.17954036576916,23.17954036576916,0.0,1,NaN
4659.0,654.0,28.31138230223867,28.64187035615261,-0.608,4.0,0.003
4660.0,4.0,20.134128718201843,40.18242002926472,-1.024,7.0,0.078
4661.0,7.0,25.506998830017643,23.87397048827117,-5.186,2.0,-0.046
4662,4.0,36.53327983626021,36.53327983626021,0.0,1,NaN
4663.0,150.0,23.21967482487117,25.8613684903254,-0.608,7.0,0.017
4664.0,150.0,24.20751644198037,26.59646340667795,-0.227,7.0,0.018
4665.0,655.0,23.463132714563734,25.501389521396685,-0.088,6.0,0.016
4666.0,422.0,20.40673255175307,20.85628560277273,-0.722,4.0,0.002
4667.0,7.0,10.638049248734072,15.17613273551265,0.177,7.0,0.046
4668.0,3.0,23.152531496234875,25.44855162326598,-0.037,7.0,0.017
4669.0,233.0,42.094544535283546,41.9377494989553,-0.769,4.0,0.001
4670.0,12.0,23.5961616225852,25.49509608087161,-0.737,7.0,0.018
4671.0,20.0,28.2053469347962,30.61489081327809,-0.518,7.0,0.018
4672.0,233.0,31.30441083234327,31.887297294401005,0.209,4.0,0.007
4673.0,422.0,18.14270406228459,20.253084364405794,-0.886,7.0,0.024
4674.0,28.0,27.522829858480264,32.742637897519906,1.215,7.0,0.027
4675.0,12.0,17.765824547252496,19.78908391644142,-0.207,7.0,0.022
4676.0,3.0,17.90782112985294,17.148003163395114,0.42,7.0,0.001
4677.0,28.0,29.375162649765908,31.29988828748424,0.254,6.0,0.016
4678.0,12.0,23.40371393320921,28.025217409390745,1.263,2.0,0.111
4679.0,20.0,22.62039055348501,25.924670877701065,-0.491,7.0,0.024
4680.0,628.0,21.738895746133533,22.75812836289638,0.055,4.0,0.014
4681,12.0,5.033222956847167,5.033222956847167,0.0,1,NaN
4682.0,628.0,19.477555895964777,21.560012466495046,0.223,7.0,0.018
4683,18.0,34.973368242516884,34.973368242516884,0.0,1,NaN
4684.0,18.0,23.60319274253525,40.49887657750953,-0.744,4.0,0.149
4685.0,43.0,12.13529269625583,12.757328464061466,-0.091,2.0,0.033
4686,155.0,20.071222403611724,20.071222403611724,0.0,1,NaN
4687.0,155.0,38.39079920359077,49.75587527158346,0.474,4.0,-0.035
4688.0,43.0,17.49051054553804,28.325254788012415,-0.921,6.0,0.085
4689,38.0,18.702200046337484,18.702200046337484,0.0,1,NaN
4690.0,550.0,46.45056540180148,46.492824254978956,-0.475,2.0,0.001
4691.0,550.0,44.93391746829529,37.278519474250984,-0.703,6.0,-0.103
4692.0,550.0,17.70907721536366,17.43323894961442,-0.25,4.0,-0.008
4693,550.0,15.767870436135714,15.767870436135714,0.0,1,NaN
4694,550.0,40.48168909731147,40.48168909731147,0.0,1,NaN
4695.0,550.0,27.82536751909907,28.661122359976066,-1.313,4.0,0.005
4696.0,161.0,19.444144940935843,23.70979865545104,-1.236,7.0,0.041
4697,43.0,10.42128841062045,10.42128841062045,0.0,1,NaN
4698.0,161.0,22.34749729270666,23.256625576541147,-0.058,5.0,0.024
4699.0,50.0,26.748460773639515,30.76661295583398,-1.672,2.0,0.088
4700.0,43.0,17.987161681520423,32.676509509593856,-0.925,7.0,0.069
4701.0,50.0,21.583222068117173,26.7261590928186,0.548,4.0,0.069
4702.0,163.0,19.72514457568283,29.082815557017828,0.087,7.0,0.069
4703.0,163.0,18.835438847508545,19.82899512746792,-0.64,4.0,0.012
4704.0,50.0,35.74253732354745,59.18399722744766,1.856,4.0,0.156
4705.0,55.0,21.65527244178525,22.014897457433214,-0.369,4.0,0.007
4706.0,166.0,33.5442850174448,36.319471548157324,-0.445,4.0,0.026
4707.0,166.0,58.56207458022279,61.2349798912052,-0.949,4.0,0.014
4708.0,45.0,19.425380727231293,21.720855910756416,-0.954,7.0,0.019
4709.0,167.0,37.78415022618546,39.37017457655265,-0.099,4.0,0.011
4710.0,50.0,22.061760904443467,27.3441997709316,-0.38,7.0,0.04
4711.0,50.0,28.538455222086952,29.500524533282984,0.266,4.0,0.016
4712.0,55.0,20.72915855718586,24.32217352771387,0.654,5.0,0.08
4713.0,50.0,23.86399917480746,29.536350823091407,0.6,7.0,0.041
4714.0,45.0,14.856656391863304,21.36322269581862,-0.524,7.0,0.052
4715.0,47.0,23.875128077084984,25.43106427778167,-0.062,6.0,0.022
4716.0,167.0,32.11268381026745,37.28856105761912,-0.562,7.0,0.038
4717.0,65.0,24.36594933544916,25.148105304268707,-0.946,5.0,0.016
4718.0,45.0,43.46267282732589,31.894987401291665,-1.242,7.0,-0.04
4719.0,47.0,17.800028964427813,17.468211212367766,0.332,2.0,-0.013
4720.0,45.0,18.73557840844781,25.740434316563075,2.639,2.0,0.186
4721.0,65.0,22.79240607281696,29.37009257432953,-1.015,7.0,0.068
4722,47.0,16.890482038724247,16.890482038724247,0.0,1,NaN
4723.0,70.0,17.67876052540909,18.55147499009423,0.054,3.0,0.023
4724.0,70.0,36.64868500989404,35.67727926754926,-0.102,7.0,0.018
4725.0,74.0,33.27212198062796,40.689734995652934,-0.497,6.0,0.057
4726.0,74.0,20.731443710035844,22.88897866633121,0.041,7.0,-0.007
4727.0,74.0,23.2563544092238,28.01942255549763,0.085,7.0,0.056
4728.0,657.0,17.285074497897043,18.16497130206556,0.523,7.0,0.003
4729,74.0,27.72440769314224,27.72440769314224,0.0,1,NaN
4730.0,177.0,40.20620966664154,39.43334948298932,0.271,7.0,-0.06
4731.0,177.0,20.02851994008737,20.654481357428168,-0.207,4.0,0.01
4732.0,87.0,17.941188049345456,20.551889025197738,-0.124,7.0,0.026
4733.0,87.0,17.88559849745255,20.002624281987888,-0.424,7.0,0.022
4734.0,182.0,25.414384079994164,33.81989090578354,0.042,7.0,0.067
4735.0,182.0,33.97882812119703,30.115111814592428,1.056,7.0,-0.028
4736.0,409.0,5.301859257350197,4.639985861835557,-0.436,6.0,-0.003
4737.0,182.0,20.888000120189915,20.73041671148151,0.596,4.0,0.002
4738.0,409.0,11.96970974901432,14.14674098247847,-0.261,6.0,0.03
4739.0,182.0,21.679886911889383,21.566232420084397,-0.07,4.0,-0.002
4740.0,87.0,22.64885768497299,35.37926008364591,2.096,7.0,0.076
4741.0,87.0,11.950001688782931,10.364911938468618,0.938,3.0,-0.082
4742,98.0,79.60817043519681,79.60817043519681,0.0,1,NaN
4743,98.0,72.33585013372571,72.33585013372571,0.0,1,NaN
4744.0,428.0,17.391097231811084,20.703250234328184,0.409,5.0,0.086
4745.0,310.0,40.78072082813331,42.14884788971914,-0.943,3.0,0.017
4746.0,310.0,34.86255941291324,35.77736228709561,-0.736,4.0,0.012
4747.0,428.0,4.381780460041329,5.131217198800977,0.062,2.0,0.098
4748.0,595.0,25.88775568334432,38.358930887371855,-3.875,2.0,0.225
4749.0,189.0,20.91139566080461,20.54862443128579,-0.903,7.0,-0.003
4750,189.0,20.10403793256237,20.10403793256237,0.0,1,NaN
4751.0,595.0,27.35530426002118,28.45243317861316,-0.219,3.0,0.017
4752.0,658.0,27.40778481701924,28.603580961850668,-0.268,4.0,0.012
4753.0,659.0,15.691689821719889,14.498025277079813,-0.077,4.0,-0.032
4754.0,1.0,41.38793457657407,42.4046381176935,-0.508,3.0,0.008
4755.0,602.0,30.14874553982484,30.82300870948523,-0.393,4.0,0.016
4756.0,602.0,29.884668699715707,31.04119619558689,-0.752,3.0,0.014
4757.0,509.0,36.12890904651904,36.9203612945131,0.184,3.0,0.013
4758.0,9.0,28.7754259153867,23.45717103680299,0.553,3.0,-0.069
4759.0,661.0,4.47213595499958,27.69525604464937,-2.027,3.0,0.486
4760.0,509.0,16.537304602005182,23.429668200633653,2.408,6.0,0.104
4761.0,441.0,27.3078646975881,58.75941697086593,1.996,4.0,0.191
4762,441.0,22.33858591382248,22.33858591382248,0.0,1,NaN
4763,9.0,37.504099075567,37.504099075567,0.0,1,NaN
4764.0,1.0,37.28315683673036,32.14814545320769,-0.786,6.0,-0.035
4765.0,9.0,32.50718798732016,29.104014110085085,-2.96,2.0,-0.078
4766,9.0,29.369111168749694,29.369111168749694,0.0,1,NaN
4767,10.0,22.883483847655075,22.883483847655075,0.0,1,NaN
4768.0,10.0,28.8683168284205,37.540630182119635,-1.869,2.0,0.157
4769.0,22.0,20.41473802300864,21.25177565726577,-0.036,6.0,0.012
4770.0,150.0,64.92514962562497,65.76035152639945,0.16,3.0,0.008
4771.0,20.0,20.469085661513475,27.942043262017062,0.344,6.0,0.053
4772.0,22.0,19.76120848716302,19.990831032749607,0.281,6.0,0.005
4773,18.0,20.99574445340613,20.99574445340613,0.0,1,NaN
4774.0,150.0,22.06564152447447,19.39748392625985,-0.616,2.0,-0.092
4775.0,151.0,25.9356739532628,26.397361051065815,-1.358,6.0,0.008
4776.0,150.0,19.36769818492488,20.94521074823927,1.144,4.0,0.045
4777.0,20.0,58.86518454952734,64.04882414729325,0.51,6.0,0.021
4778.0,151.0,24.215018513263505,26.229269982609964,-1.026,6.0,0.017
4779.0,18.0,19.72413045385597,19.494096262777582,-0.149,2.0,-0.008
4780.0,150.0,24.20851722293716,24.776247754411933,0.782,5.0,0.005
4781,18.0,12.551172670972342,12.551172670972342,0.0,1,NaN
4782.0,18.0,19.680876980242356,20.718743093198217,0.206,6.0,0.021
4783.0,45.0,15.26312454469825,19.178060770179766,-0.814,6.0,0.049
4784.0,550.0,18.86748740941901,21.625950172399044,-1.519,5.0,0.063
4785.0,45.0,17.54608252059363,25.716452665497343,-1.323,6.0,0.076
4786.0,550.0,17.78106911773383,19.401969998063386,-1.124,6.0,0.02
4787.0,45.0,17.268355710324357,19.03888154310765,0.099,4.0,0.055
4788.0,45.0,21.74040201109152,21.421869670639865,-0.627,2.0,-0.01
4789.0,405.0,45.94717012991864,43.61321563979363,-1.684,6.0,-0.016
4790.0,405.0,44.393032686194175,46.500975094248275,-0.543,3.0,0.02
4791.0,52.0,30.909743405759947,30.824895634189915,-1.128,6.0,-0.001
4792.0,52.0,25.716829703283373,22.011578185932226,-0.119,6.0,-0.05
4793.0,47.0,30.374337667237675,41.89294737317181,0.422,5.0,0.083
4794.0,75.0,25.955213573049427,26.26129530852077,-1.053,2.0,0.008
4795.0,47.0,17.670750145238497,19.807045388223646,-0.905,6.0,0.026
4796.0,75.0,46.74917993924554,47.73639555313132,-0.792,2.0,0.014
4797.0,167.0,23.542087983192463,26.121125983544896,-0.667,6.0,0.023
4798.0,59.0,27.948966938787358,27.983766813235462,-0.07,3.0,0.003
4799.0,167.0,24.38283374828257,24.97168173284264,0.079,3.0,0.013
4800.0,59.0,25.834143680250484,26.92546529663241,-0.524,4.0,0.021
4801.0,60.0,25.86520266557603,26.564574730193755,-0.295,2.0,0.018
4802.0,59.0,16.071856216830238,16.35763552672336,0.331,3.0,0.003
4803.0,59.0,19.22573509931193,20.100075203677534,0.38,6.0,0.013
4804.0,60.0,38.30912048145551,41.566244282627686,-0.939,3.0,0.05
4805.0,72.0,27.40405309792388,29.004486933382818,-0.681,6.0,0.008
4806.0,72.0,24.46850208114281,25.943889888248464,-0.334,6.0,0.012
4807.0,74.0,23.676922993038524,24.42704075564029,0.794,3.0,0.016
4808.0,663.0,39.20914798261042,39.64770757791229,-0.283,6.0,0.007
4809.0,74.0,22.502282032094104,23.931630988502103,0.263,6.0,0.014
4810.0,177.0,22.575152248798418,22.801829120355563,-0.866,6.0,0.007
4811.0,177.0,20.99513039571057,22.12520857448071,-0.395,6.0,0.019
4812.0,77.0,18.882873702513127,20.579207587517,-0.081,6.0,0.022
4813.0,77.0,22.098959553314547,24.35584911852257,-0.246,6.0,0.025
4814.0,87.0,16.509021767813184,17.017675737604534,0.142,3.0,0.011
4815.0,87.0,16.152032149978957,17.508169100617398,-0.335,6.0,0.021
4816.0,180.0,33.138266456355375,25.381306940300444,-0.398,6.0,-0.074
4817,180.0,32.08433910468252,32.08433910468252,0.0,1,NaN
4818.0,664.0,35.23318413283497,33.98246995241026,-3.011,5.0,-0.024
4819.0,87.0,14.871249534684791,16.72509085829332,-0.435,4.0,0.041
4820.0,87.0,17.037894912799636,18.63148969601914,-0.213,6.0,0.019
4821.0,87.0,73.26321556704035,73.56956441462954,0.168,3.0,0.003
4822.0,455.0,57.46503191333522,68.22399393615804,-2.054,3.0,0.093
4823.0,91.0,25.885200269687253,27.715160824313852,-0.173,6.0,0.014
4824.0,87.0,32.999287673400175,38.667691292698635,-0.149,6.0,0.032
4825.0,455.0,34.73986073088152,40.79814787668463,-3.753,6.0,0.03
4826.0,91.0,28.38873322386838,31.2516674042094,0.499,6.0,0.02
4827.0,665.0,24.729856275300573,27.171401844676463,-0.884,6.0,0.021
4828.0,387.0,23.52649594006684,24.803857333418666,-1.47,6.0,0.011
4829,96.0,30.216980763305525,30.216980763305525,0.0,1,NaN
4830.0,666.0,25.0625923289346,27.97973557650958,-1.193,6.0,0.027
4831.0,387.0,24.67285283012062,25.923303911746235,-0.808,6.0,0.015
4832.0,96.0,32.819738049357085,51.547799946092994,-2.488,2.0,0.254
4833,98.0,54.86878590407465,54.86878590407465,0.0,1,NaN
4834.0,98.0,26.63134902104369,28.85175265835947,1.112,6.0,0.017
4835.0,98.0,28.75585980949884,46.93740645967569,3.235,3.0,0.163
4836.0,206.0,42.28863936604552,42.613759504855835,0.598,3.0,0.018
4837,98.0,23.604851889725133,23.604851889725133,0.0,1,NaN
4838.0,206.0,16.58157391771765,17.566461527499033,-0.727,6.0,0.018
4839.0,668.0,19.671300503614574,19.01417216410839,-0.96,3.0,-0.013
4840.0,669.0,29.73536328017087,31.679145418995862,-0.229,6.0,0.017
4841.0,542.0,23.41853438038244,25.73885883863003,-0.3,5.0,0.008
4842.0,146.0,33.91981736383471,28.122524059122963,0.275,5.0,-0.041
4843.0,672.0,18.400882018427843,16.88630081785221,-0.748,5.0,-0.018
4844,542.0,4.381780460041329,4.381780460041329,0.0,1,NaN
4845.0,7.0,13.310299083164132,13.774480202784764,1.059,5.0,-0.061
4846.0,545.0,34.68992023582963,35.56458210655043,0.371,2.0,0.016
4847.0,545.0,34.27126173302845,24.518296886921288,-0.484,5.0,-0.09
4848,433.0,33.45338683735359,33.45338683735359,0.0,1,NaN
4849,493.0,5.654620339080162,5.654620339080162,0.0,1,NaN
4850.0,146.0,14.939498388836697,14.977840370625424,0.185,2.0,0.002
4851.0,433.0,28.459968409601203,32.9958870540641,-1.312,3.0,0.051
4852.0,7.0,15.384488826490646,15.617526933063369,0.81,2.0,0.01
4853.0,493.0,20.019729628672955,26.811824450000532,0.067,3.0,0.095
4854.0,343.0,31.371168052515,30.944312668821375,-0.503,5.0,0.03
4855.0,343.0,21.042255812421303,21.65680385960869,-0.318,2.0,0.019
4856.0,674.0,33.7544658078465,34.75151461195456,-0.225,2.0,0.019
4857,21.0,30.71460712014747,30.71460712014747,0.0,1,NaN
4858.0,21.0,33.406127073176634,35.962424325336066,-0.764,5.0,0.019
4859,150.0,7.596747238343732,7.596747238343732,0.0,1,NaN
4860.0,150.0,16.14209175135843,22.092708803702713,-1.505,2.0,0.184
4861,676.0,42.15905036856457,42.15905036856457,0.0,1,NaN
4862.0,462.0,16.656672178565024,18.61106256096529,0.236,5.0,0.025
4863.0,462.0,19.48389557754129,20.420894055967853,0.673,5.0,0.016
4864.0,32.0,17.290570775477363,19.5877486873799,-0.639,5.0,0.027
4865.0,32.0,17.220780671356046,18.349020978791792,-0.171,5.0,0.019
4866.0,155.0,28.19369741953328,29.359965956830774,-0.315,5.0,0.012
4867.0,155.0,25.19299362615096,27.220953249598427,-0.768,5.0,0.022
4868.0,155.0,30.42091086765998,33.700784347399235,-0.609,5.0,0.025
4869.0,155.0,30.3068236836089,32.57787581142459,-0.546,5.0,0.018
4870.0,161.0,29.245259995310423,33.76388228956321,1.108,2.0,0.09
4871,157.0,28.49712045426255,28.49712045426255,0.0,1,NaN
4872,161.0,31.24231031632506,31.24231031632506,0.0,1,NaN
4873.0,157.0,34.37746549049919,44.970257831920875,-3.12,2.0,0.16
4874.0,161.0,18.33572505885025,22.824115707362743,0.418,5.0,0.049
4875.0,550.0,50.44702391881592,52.12659424760157,0.068,2.0,0.021
4876.0,161.0,20.182401383260952,21.814452671772017,-0.69,5.0,0.021
4877,550.0,15.839454106248652,15.839454106248652,0.0,1,NaN
4878.0,50.0,30.446273059181937,45.03757754618907,2.822,2.0,0.224
4879.0,46.0,19.68418805684258,20.671490302854654,-1.598,5.0,0.022
4880.0,50.0,26.08816592760388,32.89334868407518,1.002,2.0,0.14
4881.0,50.0,21.126004782042624,36.83204812026046,0.776,5.0,0.112
4882.0,46.0,22.371877446857944,23.064311756495286,-1.721,3.0,0.018
4883.0,50.0,22.760476049233816,23.20121992892419,-0.285,2.0,0.013
4884,50.0,57.56938862019619,57.56938862019619,0.0,1,NaN
4885.0,50.0,16.624424636476068,17.421403884752827,0.018,2.0,0.031
4886.0,167.0,29.03376968772985,36.75676270314347,-0.587,5.0,0.066
4887,50.0,68.17412588387569,68.17412588387569,0.0,1,NaN
4888,50.0,18.064105832398557,18.064105832398557,0.0,1,NaN
4889.0,53.0,28.29563715241637,31.348133842796777,-1.169,5.0,0.026
4890.0,53.0,22.104447253777543,23.017855187358606,-1.027,5.0,0.011
4891.0,167.0,24.127166246512147,24.509105526609652,-0.498,2.0,0.01
4892.0,45.0,94.5842884204714,92.2996694452194,-0.515,2.0,-0.017
4893.0,354.0,19.07891372513985,20.473193541098414,-0.163,5.0,0.024
4894.0,45.0,39.62102337652561,36.32585711719932,0.67,3.0,-0.061
4895.0,354.0,18.11003072757376,19.063504502122097,-0.472,5.0,0.017
4896.0,168.0,34.817925206918545,41.312358617592565,0.103,4.0,0.05
4897.0,174.0,25.774053740725854,24.20614773379042,-0.228,4.0,-0.028
4898.0,168.0,37.34773212034637,42.13976796317479,-1.662,2.0,0.076
4899,174.0,21.6151996198915,21.6151996198915,0.0,1,NaN
4900.0,174.0,13.342070749658168,14.019637542647846,0.113,5.0,0.023
4901,174.0,44.7652094875086,44.7652094875086,0.0,1,NaN
4902.0,174.0,22.590764895087418,22.421431343769044,0.072,2.0,-0.005
4903.0,174.0,20.237157074444426,19.906095854130207,0.239,2.0,-0.011
4904.0,174.0,22.347550264781617,26.371960830159697,-0.462,5.0,0.042
4905.0,174.0,42.97655878417128,46.490603262119905,-0.975,4.0,0.023
