CellNumber,GrowthRate,BirthLength,LifeHistory
3694,0.065003958,9,19
3695,0.055739006,11,19
3696,0.015982337,18,19
3697,-0.091160778,6,3
3698,0.549306144,11,3
3699,0,7,2
3700,0.085405286,11,8
3702,-0.05138356,7,4
3703,0,6,2
3704,0.15415068,6,2
3705,0.223143551,4,2
3707,0.008563927,12,19
3708,-0.061280615,23,5
3709,0.05227626,38,7
3710,0.045051679,8,19
3711,0.169459572,6,6
3712,0.057157459,22,7
3713,0,6,11
3714,0.09751982,11,9
3715,0.031298455,20,17
3717,0.023973506,6,13
3718,0.081093022,4,6
3720,0,6,2
3721,0,5,4
3722,-0.005853362,20,19
3723,0.028379201,24,19
3724,0.017931855,21,19
3725,0.033472796,23,16
3726,0.009060234,8,14
3727,0.025851035,19,16
3728,0.059931421,15,12
3730,-0.091160778,6,3
3731,0.084118059,5,5
3732,0.027359805,22,19
3733,0.031964675,18,19
3734,0.031842539,19,7
3735,0.030670477,19,19
3736,0.117500907,25,5
3737,0.202732554,4,3
3738,0.033939393,19,19
3739,0.024546264,18,19
3741,0.059028851,14,17
3743,0.026057754,23,16
3744,0.033164266,20,17
3745,0.057346751,11,16
3746,0.02994425,14,19
3747,0.024793728,16,19
3748,0.059324479,11,19
3749,0.036500452,18,10
3750,0.032401036,21,14
3751,0.028647679,17,10
3752,0.344840486,17,2
3754,0,4,2
3755,0.031089766,20,19
3756,-0.05205682,23,17
3757,0,8,2
3759,0.120576582,8,13
3760,0.11232603,4,18
3761,0.073249514,15,10
3762,0.058258747,13,18
3763,-0.005800758,24,16
3764,-0.030830136,7,6
3765,0.042702177,15,18
3766,0,13,2
3767,0.028796954,19,18
3768,-0.006197677,20,18
3769,0.044900619,16,15
3770,0.009826711,11,18
3771,0.510825624,3,2
3772,0.095717273,16,17
3773,0.147331875,8,9
3775,0,5,2
3777,0.026045937,5,8
3778,0,6,3
3779,0.057268171,16,17
3780,0.026057754,23,16
3781,0.059505936,8,18
3782,0.01362248,23,10
3783,0.03697698,16,18
3784,0.031705677,21,18
3785,0.029019101,22,17
3786,0,8,8
3787,0.105109911,8,17
3788,-0.138629436,12,6
3789,0,7,3
3790,0.060191181,15,16
3791,0.057695838,12,18
3794,0.490414627,9,3
3795,0,7,2
3796,-0.074381184,5,4
3797,0.052680258,18,3
3798,0.067440061,12,16
3799,0.039017307,17,18
3800,0.019052805,17,4
3802,-0.39422868,11,3
3803,-0.151533951,11,5
3804,0.015629598,23,18
3806,0.03384495,9,18
3807,0.091211612,7,18
3808,0.045580389,5,5
3809,0.087454755,10,4
3810,0.028054357,18,18
3811,0.040773364,18,18
3812,-0.067440061,11,16
3813,-0.081093022,12,6
3814,0.029003792,22,4
3815,0.017963626,14,18
3816,-0.060624622,17,2
3817,0.051293294,19,2
3818,0.03697698,16,18
3819,0.1002793,6,18
3820,0.047947012,6,7
3821,-0.07707534,7,3
3822,0.089168736,7,5
3823,0,10,2
3825,0,6,4
3826,0.064624252,9,18
3828,0.069350479,15,10
3829,0.166581825,10,6
3830,0.043388173,11,18
3831,0,19,18
3832,0.251314428,14,2
3833,0.061715019,25,5
3834,-0.315081047,37,2
3835,0.103162102,17,8
3836,0.030779303,16,18
3837,-0.071920518,12,5
3838,0.077538732,22,5
3839,0.017653211,20,18
3840,0.021279807,23,3
3841,0.080042708,12,2
3843,0.052956116,9,17
3844,0.029352422,17,18
3845,0.074618313,9,18
3846,-0.058891518,9,3
3847,0.068755792,15,9
3848,0,5,4
3849,0.15415068,6,2
3850,0.030830136,6,6
3851,0.101339212,5,18
3852,0.007854788,14,18
3853,0.022040791,22,18
3854,0.033410826,17,18
3855,0.225992562,7,3
3856,0.451985124,14,2
3859,0.040773364,12,18
3860,0.099021026,10,8
3861,0.186538596,16,4
3862,0.021072103,18,6
3863,-0.030386926,6,7
3865,-0.036860464,9,12
3866,-0.07707534,7,3
3867,0.103819682,13,3
3868,0.074381184,8,4
3869,-0.095894024,8,4
3870,0.099813462,9,9
3871,-0.111571776,20,3
3872,0.054067221,18,2
3873,0.048292974,11,18
3874,0,6,2
3875,0.071552666,8,18
3877,0.162646892,12,5
3878,0.043174657,12,18
3879,0.021072103,18,6
3880,0.117783036,24,2
3882,0.024873932,19,18
3883,0.051119873,13,18
3884,0.047701777,8,18
3885,-0.022790195,6,9
3886,0.405465108,16,2
3888,-0.251314428,9,2
3890,0.107295861,7,16
3891,0.031763273,25,15
3892,0.055911381,16,15
3893,0.081546727,6,18
3894,0.289038925,23,3
3896,0.024777263,21,18
3897,0.036414071,14,18
3898,0.039261012,16,4
3899,0.030048566,18,18
3900,0.019323769,18,18
3901,-0.129928298,22,11
3902,-0.036860464,15,12
3904,-0.010108839,19,18
3905,-0.124897816,16,4
3906,0.03384495,9,18
3907,-0.101366277,6,5
3908,0.308089008,6,6
3909,0.124816104,7,9
3910,0.119276724,7,14
3911,-0.066890232,11,4
3912,0.038689951,14,17
3913,0.006951602,17,17
3915,0.030344238,16,17
3916,0.027892944,16,17
3917,0.251314428,14,2
3918,0.30759282,20,3
3919,0.133531393,7,2
3920,0.298492989,23,2
3921,0.050511317,12,13
3923,0,22,3
3924,0.033687281,21,17
3925,0.033380155,17,17
3926,0.033380155,17,17
3927,0.077297664,9,17
3929,0.028961793,18,15
3930,0.021230249,16,16
3931,0.038449102,20,17
3932,0.034055042,21,16
3934,0.049683117,14,17
3935,0.037364813,22,17
3936,0.032492216,22,17
3937,0,6,4
3939,0.463993386,17,3
3941,0.111945172,7,14
3942,-0.091160778,6,3
3943,0.059028851,14,17
3945,0.031027305,28,17
3946,0.030596764,19,17
3947,0,4,3
3948,0.095717273,8,17
3950,0.086643398,7,17
3951,0.417587656,14,4
3953,-0.168236118,7,3
3955,0.024341548,21,17
3956,0.030596764,19,17
3957,-0.133531393,8,2
3958,0,6,3
3959,-0.066765696,8,3
3960,0.05406234,8,17
3961,0,6,2
3962,0.090955452,7,17
3963,0.202732554,4,3
3964,0.073544244,10,15
3965,0,6,3
3966,0.022790195,5,9
3967,0,6,7
3968,0.134691322,5,12
3969,0.021029515,20,17
3970,0.018756537,20,17
3972,0.04362595,28,8
3973,0.034975987,16,17
3974,0.02212939,18,14
3975,0.017265836,22,17
3976,-0.034975987,14,17
3977,0.103639255,4,17
3978,0.058364582,15,16
3979,0.02569178,6,7
3980,0.167054085,11,2
3981,-0.200662134,20,7
3982,0.066740039,11,17
3983,0.091160778,5,3
3984,0,6,5
3985,0.157152165,8,5
3986,0,8,3
3987,0.096277815,6,17
3988,-0.019268835,7,9
3990,0.405465108,4,2
3992,0.102639233,12,17
3994,0.128093385,10,11
3995,0.04205903,5,9
3996,0.055863617,9,17
3997,-0.287682072,8,2
3998,0,6,2
3999,0.101022634,6,7
4000,0.095870647,11,17
4001,0.047700281,26,4
4002,0.028961793,18,15
4003,0.043295415,18,15
4004,0.0326256,19,15
4005,0,11,2
4006,0.057630915,27,5
4007,0.049683117,14,17
4008,0.170275208,6,4
4009,0.09531018,10,2
4010,0.060088198,13,17
4011,0.048142314,17,16
4012,-0.021752844,12,5
4013,0.182321557,5,2
4014,0.241270224,8,5
4015,0.029058898,21,7
4016,0,8,2
4018,0.057268171,12,17
4019,0.074381184,8,4
4020,0,6,2
4021,0.057923587,8,8
4023,0.058641852,9,17
4024,0.251257267,8,4
4025,-0.05138356,7,4
4026,0.047947012,6,7
4027,0.202732554,8,3
4028,0.050683139,8,17
4029,-0.043727377,13,7
4030,0.06851044,13,8
4031,0.318453731,16,2
4032,0.10986612,5,17
4033,-0.019268835,7,9
4034,0,6,2
4035,-0.15415068,7,2
4036,0.040021354,24,3
4038,0.559615788,8,2
4039,0.046836681,11,9
4041,0.023084969,20,14
4043,0.068663268,9,17
4044,0.093269298,8,7
4045,0.040546511,12,11
4046,0.226995987,9,6
4048,-0.054062014,18,16
4050,0,5,3
4051,0.022563334,23,17
4052,0.034975987,24,17
4053,0.034975987,12,17
4054,0.03586371,21,10
4055,0.173286795,7,5
4056,0,5,3
4057,0.00736144,8,17
4058,0.011857745,6,14
4059,0.045680469,26,17
4060,0.028720771,12,17
4062,0.294129727,12,4
4063,-0.075330854,11,7
4064,0.023556607,24,6
4066,0,11,2
4067,0.091160778,10,3
4068,-0.099021026,16,8
4069,0,36,2
4070,0.053590639,14,17
4071,0.023055242,21,15
4072,0.009634417,12,17
4073,0.017518873,34,17
4074,-0.135155036,24,4
4075,0.056299159,13,17
4076,0.01798013,21,17
4077,0.029455517,18,16
4078,0.060773852,20,4
4079,0.287682072,3,2
4080,-0.576339755,19,3
4081,0.043321699,15,17
4082,0.031926601,21,17
4083,0.035399717,21,17
4084,0,6,5
4085,0.018022407,18,4
4086,0.022292184,21,17
4087,0.040272314,21,17
4088,0.025476782,21,15
4089,0.46209812,4,4
4090,0.148495487,16,7
4091,-0.773189888,13,2
4092,0.091160778,10,3
4093,0.050273301,17,17
4094,-0.135155036,21,4
4095,0.150661708,14,4
4096,-0.065406018,27,9
4097,0.09514109,6,16
4098,0.036158044,13,10
4099,0.029455517,18,16
4100,-0.033410817,13,6
4101,0.049748831,23,7
4102,0,6,2
4103,0.048725834,26,16
4104,0.103878861,33,5
4105,0.034294475,22,11
4106,0.034753128,19,16
4107,0.047947012,6,7
4109,0.064626704,11,16
4110,0.029455517,18,16
4111,0.024979563,22,16
4112,0.022021526,6,8
4113,0.229072683,8,5
4114,0.07707534,6,3
4115,0.107295861,6,16
4116,0.240919043,21,3
4118,0.283992019,17,3
4119,0.060052436,13,16
4120,0.031333575,20,16
4121,0.035375217,20,16
4122,0.060773852,5,4
4123,0.065388617,12,16
4124,0,7,2
4125,0.08539559,10,16
4126,0.036487545,6,15
4128,0.297939292,9,4
4129,0.15415068,6,2
4130,0.092419624,7,16
4131,0.035851897,25,7
4132,0,13,2
4133,0.111571776,4,3
4134,0,5,2
4135,0.366204096,7,4
4136,0.034055042,18,16
4139,0.057982446,16,14
4140,0.042611124,22,4
4141,0.010271646,7,14
4143,0.252900228,16,5
4144,0,12,2
4145,-0.062828607,9,5
4146,0.15415068,6,2
4147,0.021072103,18,6
4148,0.032367188,16,16
4149,-0.044510464,8,4
4151,0.223143551,4,2
4152,0.055749868,13,16
4154,0.112426597,5,16
4155,0.029752474,16,16
4156,0.033266078,17,16
4157,0.303067902,12,3
4159,0.070980716,10,16
4160,0.15415068,6,2
4161,0.13140956,10,7
4162,0.066886807,11,16
4163,0.223143551,4,2
4164,0.270310072,8,4
4165,0.058891518,8,3
4166,0.060773852,5,4
4167,0.03624103,18,16
4168,0.067577518,12,13
4170,0.067294447,5,6
4171,0.102241227,9,14
4172,-0.055785888,5,5
4173,0.142636215,13,5
4174,0.06210388,13,16
4175,0,8,3
4176,0.091160778,5,3
4177,0.061148452,14,14
4178,-0.08983275,12,7
4179,0,5,4
4180,0.182321557,5,2
4181,0.087479093,7,16
4183,0.143841036,12,3
4185,0,6,3
4186,0,7,3
4187,0.014333621,18,15
4188,-0.044510464,8,4
4189,0.054361545,18,11
4190,0.067440061,16,16
4191,0,6,4
4192,-0.182321557,6,2
4193,-0.026045937,6,8
4194,0,6,4
4197,0,6,3
4198,0.057762265,16,13
4199,-0.127023342,15,7
4200,0.041907244,16,16
4201,0,6,3
4202,0,6,2
4203,0.073240819,6,16
4204,0,5,2
4206,0.068992871,14,2
4209,0.024770904,20,16
4210,0,9,2
4211,-0.101737087,23,16
4212,0.287682072,6,2
4213,0.067577518,8,7
4214,0.033571688,25,15
4215,0.032001766,23,15
4216,0,7,2
4218,-0.287682072,8,2
4219,0,6,3
4220,-0.017225861,14,15
4221,-0.138629436,14,6
4222,0.042611124,22,4
4223,0.111571776,4,3
4224,0.179957021,6,13
4225,0.287682072,6,2
4226,0,16,3
4227,0.348306694,12,2
4228,0.019268835,6,9
4229,0.133531393,7,2
4230,0.042568802,18,13
4231,0.048142314,17,16
4232,0.117874662,9,10
4233,0.219722458,10,6
4234,-0.1077993,12,6
4236,0.01215477,15,16
4238,0.116909673,7,14
4239,-0.157152165,15,5
4240,0.077016353,16,10
4241,0.101022634,12,7
4242,0,7,2
4243,0.042962564,32,5
4244,-0.693147181,12,2
4245,0.048549233,14,16
4246,0.223143551,4,2
4248,0.014876237,16,16
4249,0.04462871,4,6
4250,0.029445759,8,5
4251,-0.223143551,5,2
4252,0.014013698,12,12
4253,0.097358952,11,14
4254,0.15415068,6,2
4255,0.251314428,7,2
4256,0.182321557,5,2
4257,-0.78845736,11,2
4258,0.088117056,8,16
4259,0,8,2
4261,0.064790706,14,16
4262,0.059862773,11,16
4263,0.03835761,18,16
4264,0.105360516,9,2
4265,0.15415068,6,2
4266,0.028080898,21,16
4267,-0.030830136,7,6
4268,0,8,2
4269,0.080264854,9,16
4270,0,8,2
4272,0.027193372,16,11
4274,0.293893332,5,3
4275,0.012580109,26,4
4276,-0.41071456,24,4
4277,0.035701216,24,16
4278,0.037882807,22,14
4279,0.062287282,11,16
4280,0.076845301,6,16
4281,0,4,2
4282,0.109910575,5,16
4284,0.043949709,15,16
4285,-0.074987295,20,15
4286,0.033711918,20,14
4287,0.032122539,21,16
4288,0.064326771,13,14
4289,0,8,2
4290,0.091989592,8,15
4291,0.133531393,7,2
4292,-0.15415068,7,2
4293,0,6,4
4295,0.134119826,3,13
4296,0.07707534,6,3
4297,0.040753204,13,15
4298,0.014774448,17,12
4299,0.056318383,20,15
4300,0.028961793,20,15
4301,0.027818912,21,15
4302,0.037902018,20,15
4303,0.017225861,22,15
4304,0.009130955,22,15
4305,-0.28243262,14,4
4306,0.182321557,10,2
4307,0.133531393,7,2
4308,0.101673526,8,14
4309,0,7,4
4310,0.031559482,18,15
4311,0.02998956,23,15
4312,0.033571688,15,15
4313,0.026236426,20,11
4315,0.039289024,15,15
4316,0.024033731,15,15
4317,0.025099849,19,15
4318,0.062533481,10,15
4319,0.014628172,22,15
4320,-0.84729786,14,2
4322,0.099021026,5,15
4323,-0.095894024,4,4
4325,0,5,2
4326,0.039261012,8,4
4327,0.081707486,18,4
4328,0,8,4
4329,0,7,2
4330,-0.036295502,37,5
4331,0.084555007,15,15
4332,0,6,3
4333,0.056780705,14,15
4335,0.028961793,18,15
4336,0.026266056,18,15
4337,0.274653072,9,5
4338,-0.072257208,22,15
4339,0.405465108,6,2
4340,0.07707534,18,3
4341,0.027282236,20,12
4342,0.135660661,6,14
4344,0.028961793,20,15
4345,0.030086676,21,15
4346,0.287682072,6,2
4347,0.524911062,7,3
4348,-0.15415068,7,2
4349,0.027892944,20,9
4352,0,7,4
4353,0.068880518,15,12
4354,0.095894024,6,4
4355,-0.182321557,6,2
4357,0.030588385,20,12
4358,0.023055242,21,15
4359,0,8,2
4360,0,24,12
4361,0.08688538,8,15
4362,0,7,2
4363,-0.133531393,8,2
4364,0.056318383,10,15
4366,0.062860866,16,11
4368,0.063590659,14,14
4370,0.133531393,7,2
4372,0.143094921,8,10
4373,-0.060773852,6,4
4374,0,10,2
4375,-0.112996281,11,5
4376,0.15415068,6,2
4377,0.589327498,8,3
4378,0.199705766,7,6
4379,0.07707534,6,3
4380,0.055841308,15,14
4381,0,4,3
4383,0.103351356,8,15
4385,-0.510825624,10,2
4386,0.006215098,22,15
4387,0.072581099,16,6
4388,0.025476782,28,15
4390,0.111923158,8,6
4391,0.101366277,8,13
4394,0.016686775,19,15
4395,0,14,15
4396,0.032284652,14,15
4397,0.030830136,6,6
4398,-0.15415068,7,2
4399,-0.060521276,14,15
4400,0.030588385,20,12
4401,0.037902018,20,15
4402,0.173286795,5,5
4403,-0.013607332,25,4
4404,0.069418613,14,15
4405,0.027697538,19,15
4406,0.287682072,12,2
4408,0.027761968,28,12
4409,0.279807894,16,3
4411,0.418494108,6,5
4412,-0.060688477,13,9
4413,0.117783036,8,2
4414,0.016263388,20,4
4415,0.015529105,20,10
4416,0.02326667,24,12
4417,0.187455198,7,8
4419,-0.030830136,7,6
4420,-0.036860464,12,12
4421,-0.097964444,18,7
4422,0.277258872,8,6
4424,0.112889313,7,15
4425,0.303193074,6,7
4426,0.083527042,11,3
4427,0,7,8
4428,0.022869737,19,13
4429,0.087011377,11,2
4430,0,14,3
4431,0.094411131,8,15
4435,0.030830136,6,6
4438,0.027697538,19,15
4439,0.032284652,14,15
4440,0.336472237,5,2
4442,-0.045580389,6,5
4443,-0.287682072,8,2
4444,0.030204061,19,15
4445,0.141005788,5,15
4446,0.105360516,18,2
4447,0.0326256,19,15
4448,-0.003039972,24,15
4449,0.094411131,8,15
4450,0.091989592,8,15
4453,0.159226866,8,3
4454,0.031303924,20,15
4455,0.026763818,11,15
4457,-0.02569178,7,7
4460,0.091989592,8,15
4461,0.026266056,18,15
4462,0.023464576,18,15
4463,0.202732554,4,3
4464,0.03853767,6,5
4465,0,7,2
4466,0.106291218,7,15
4468,0.068672226,13,15
4469,0.035595683,21,7
4471,0.028961793,20,15
4472,0.03683273,17,8
4473,0,7,2
4474,0.045580389,5,5
4477,0.055227849,12,15
4478,0.096753262,8,15
4479,0.034417006,21,15
4480,0.028961793,20,15
4481,0.034830669,24,11
4482,0,7,3
4483,0,4,6
4484,0.020548719,15,15
4486,0.078472306,8,15
4487,-0.07707534,7,3
4489,0.054414759,11,9
4490,0.145393851,5,9
4491,0.008104655,9,14
4492,0.008104655,9,14
4493,0.029666345,17,14
4495,0.147831738,6,14
4496,0.154637978,6,6
4497,0.034768086,14,14
4498,0.064326771,13,14
4499,0.033486005,11,14
4500,0.09531018,10,2
4501,0.17312718,4,10
4502,0.042962564,16,5
4503,-0.125657214,9,3
4504,-0.06301338,8,12
4506,0.096366382,6,14
4507,0,12,2
4508,0.029828118,19,14
4510,0.084508638,8,14
4512,0.041461269,14,14
4514,0,5,2
4515,0.04462871,4,6
4518,-0.02006707,22,11
4519,0.048655581,17,14
4520,0.022790195,5,9
4521,0.336472237,5,2
4523,0.103840517,7,14
4524,0.164023299,7,9
4525,0.05138356,6,4
4526,-0.07707534,7,3
4528,0.064326771,13,14
4529,0.031189624,14,14
4530,0.017164889,24,14
4531,0.022960999,23,14
4532,0.081093022,8,11
4533,-0.26949825,12,3
4535,0.036464311,25,11
4536,0.053319014,13,14
4537,0.117783036,8,2
4538,0.117783036,8,2
4539,-0.013219251,19,14
4540,0,14,3
4542,0.084508638,8,14
4543,0,6,2
4544,0.090665769,8,14
4545,0.084508638,15,14
4546,0.078808024,14,14
4548,0,6,2
4549,0.219127465,20,3
4550,0.050521503,14,14
4551,0.07707534,6,3
4552,0.041885738,7,7
4553,0.033987135,18,14
4554,0.048922213,18,14
4556,0.056018346,14,14
4557,0.053319014,14,14
4558,0.035135262,19,14
4559,0.031189624,20,14
4560,-0.182321557,6,2
4561,0,19,2
4562,0.028286522,18,14
4563,-0.173286795,24,9
4564,-0.045987462,20,14
4565,0.018989237,25,14
4566,0.264351168,8,6
4567,0.023827545,10,5
4569,0.027436534,21,14
4571,0,21,14
4572,0.023827545,10,5
4573,0.002903102,26,14
4574,0.026826399,26,11
4576,0.056758403,18,10
4579,0.048354512,16,14
4581,-0.004663432,17,14
4582,0.048790164,20,2
4584,0.007698728,19,14
4585,0.039261012,8,4
4586,0.025113943,22,12
4587,0.03074847,25,11
4588,0.058283516,15,14
4589,0.032683323,17,14
4590,0.026526191,17,14
4591,0.039294279,18,14
4592,0.025131443,21,11
4594,0.029662766,13,8
4595,0.071294981,25,11
4596,0.223143551,4,2
4597,0.168236118,10,3
4599,0.07707534,6,3
4600,0.015972259,13,14
4601,0.037346755,16,14
4602,0.02125026,22,14
4603,0.019331879,14,14
4604,0.07350088,10,14
4605,-0.07707534,7,3
4606,0.033297237,24,14
4607,0.02588248,25,14
4608,0,5,3
4609,0.134992672,7,11
4610,0.023084969,20,14
4611,0.032683323,17,14
4612,0,6,3
4613,0.033486005,22,14
4614,0.031189624,22,14
4615,0,6,6
4616,0,14,2
4618,0.061148452,14,14
4619,0.037064468,21,14
4620,0.02588248,20,14
4621,0.053319014,13,14
4622,0.043505688,11,3
4623,0.031189624,24,14
4624,0.179588319,11,6
4625,0.077815455,12,14
4626,0,8,2
4627,0,4,2
4628,0.056459167,12,14
4629,0.048354512,16,14
4630,0,6,2
4631,0.121195105,6,14
4632,0.041763521,11,5
4633,0.066444319,13,12
4634,0.019331879,14,14
4635,0,8,4
4636,0.008104655,18,14
4637,0.073006197,12,14
4638,0.012501456,17,14
4639,0.050683139,10,9
4640,0.025269544,18,14
4641,0.025269544,18,14
4642,0.084508638,12,14
4643,0.031189624,20,14
4644,0.028581812,20,14
4645,0.336472237,5,2
4646,0.338636416,8,5
4647,0.03177006,10,4
4648,-0.175093747,12,6
4649,0.086882821,19,7
4650,0.043047368,16,14
4651,-0.071334989,10,6
4652,0.02588248,10,14
4655,0.028950339,8,12
4657,0.059476145,12,14
4658,0.098533373,10,14
4659,0.029666345,17,14
4661,0.026526191,17,14
4662,-0.013219251,19,14
4663,0.125193822,20,5
4664,0.021072103,18,6
4665,-0.159453836,21,10
4667,0.038521176,20,14
4668,0.058626158,14,14
4669,0.117783036,8,2
4670,0.11130146,8,14
4671,0.024496441,24,14
4672,0.027436534,21,14
4673,0.069750468,13,12
4674,0.060773852,5,4
4675,-0.07707534,7,3
4676,0.068254092,7,14
4678,-0.017164889,25,14
4679,0.02588248,30,14
4680,-0.03853767,7,5
4681,0.031189624,22,14
4682,0.023973506,24,13
4683,0.349839971,4,6
4684,0.07707534,6,3
4685,0.980829253,6,2
4686,0,6,8
4687,0.040134139,18,6
4688,-0.02151284,32,4
4690,0.030386926,5,7
4691,0.076403983,10,14
4692,0.072174588,9,14
4693,0.131134469,4,14
4694,0.029828118,19,14
4695,-0.004663027,20,12
4697,0.05138356,6,4
4698,0.017248218,14,5
4700,0,7,4
4701,0.029191509,13,14
4702,0.045051679,22,10
4703,0.015753416,22,14
4704,0.053319014,14,14
4705,0.191788048,9,4
4706,-0.255412812,10,3
4708,0,5,3
4709,0,7,5
4710,0,6,2
4711,-0.015753416,27,14
4712,0.019833008,17,14
4713,0.052222625,5,10
4715,0.06595771,14,14
4717,0.261624072,16,3
4718,-0.016826148,18,8
4719,0.021856699,23,10
4720,-0.078576082,15,9
4722,0.084508638,9,14
4723,-0.03853767,7,5
4724,0.120662763,5,14
4726,-0.006693183,24,14
4727,0.03229645,23,14
4728,0.045580389,5,5
4729,0.02212939,9,14
4730,0.087648791,8,14
4732,0.071920518,6,5
4734,0.025131443,21,11
4735,0.03096363,20,13
4737,0.065176758,12,14
4738,0.027436534,21,14
4739,0.032683323,17,14
4740,0.067876091,12,14
4742,0.032683323,17,14
4743,0.029958828,21,14
4744,0.115698261,8,14
4745,0.057715815,17,14
4746,0.069951973,4,9
4747,0.055785888,8,5
4748,0.009060234,16,14
4749,0.019833008,17,14
4750,-0.07707534,7,3
4751,0.060045513,18,13
4752,0.025239249,25,12
4753,-0.095894024,8,4
4754,0.077815455,8,14
4755,0.021130909,17,11
4756,0.034329777,16,14
4757,0.064432491,12,13
4758,0.058566314,19,7
4759,0,6,3
4760,0.028286522,18,14
4761,0.071539327,20,8
4762,-0.071920518,8,5
4763,0.111945172,7,14
4764,0.029022633,24,14
4765,0.011857745,24,14
4766,-0.182321557,6,2
4767,0,5,2
4768,0,4,3
4769,-0.251314428,9,2
4770,0.064538521,15,2
4772,0.06049475,15,13
4773,0.033987135,27,14
4774,0.006693183,11,14
4775,0.036860464,22,12
4776,-0.081093022,15,6
4778,-0.223143551,5,2
4779,0.110391117,5,14
4780,0,7,2
4781,0,7,2
4782,0.115072829,9,6
4783,0.04801187,15,14
4784,0.028286522,18,14
4785,0.086643398,6,9
4786,-0.008270162,23,12
4788,0.029283157,19,13
4789,0.027375339,18,13
4791,0.041582597,17,13
4792,0.047332003,17,13
4793,-0.085137604,25,13
4794,0.039166969,15,13
4795,0.009531018,20,11
4796,0.02613813,19,13
4797,0.02613813,19,13
4799,0,10,2
4801,0,6,6
4802,0,6,4
4803,0.060177893,17,13
4804,0.037480609,20,8
4805,0.053256663,19,13
4806,-0.044916375,36,13
4807,0.070353784,22,8
4808,0,5,7
4809,0.120576582,8,13
4812,0.061164098,12,13
4813,0.040085663,23,5
4814,0,6,2
4815,0.026537811,16,13
4816,0.027375339,18,13
4817,0.15415068,6,2
4818,0.182321557,5,2
4819,0.138185673,4,13
4820,0.029401781,26,13
4821,0.018595296,20,13
4822,0.109463256,14,7
4823,0.043604012,16,13
4824,0.033788759,16,13
4825,0.114883082,12,5
4826,0,7,2
4827,0.021752844,11,5
4828,0.072740193,19,9
4830,0.010876422,11,9
4831,0.052680258,9,3
4832,-0.058891518,9,3
4833,0.040134139,9,6
4834,0.078189137,9,13
4835,-0.096648736,13,9
4836,0.033382848,7,5
4837,0,4,2
4838,0.074484823,9,13
4840,-0.00537821,16,13
4842,0.223143551,4,2
4845,0.030145257,11,9
4846,0.124319352,15,11
4847,0.130961666,4,10
4849,0.132176007,7,10
4850,0.048790164,20,2
4851,0.016722558,18,13
4852,0.017797842,21,13
4853,-0.23104906,14,4
4857,0.033788759,18,13
4859,-0.091160778,6,3
4860,0.045837195,15,13
4861,0.036464311,5,6
4862,0,4,2
4863,0,7,2
4864,0.15415068,6,2
4865,0.012216956,19,13
4866,0.137344452,13,8
4868,0.063393873,13,10
4869,0.12299221,8,13
4871,0,11,2
4872,-0.143841036,4,3
4873,0.084937203,11,12
4874,-0.091551024,18,13
4875,0.223143551,4,2
4876,0.06061358,6,11
4877,0.300993201,9,5
4878,0.15415068,6,2
4880,0.066765696,7,3
4881,0.053487824,10,13
4882,0.016705408,11,11
4883,-0.07707534,7,3
4884,0.086340994,11,13
4886,0.072975089,18,8
4887,0.05090909,19,13
4888,0.021863689,20,13
4889,0.085801618,10,13
4891,0.117077663,8,12
4892,0,8,2
4893,0,6,2
4894,0,8,3
4895,-0.235001815,16,3
4896,0.11552453,6,13
4897,0,12,6
4898,0.066542308,9,13
4899,0.046634649,12,13
4900,0.008340288,19,13
4902,-0.045953233,19,11
4903,0.025846244,22,13
4904,0.071920518,6,5
4905,0.044510464,7,4
4906,0.022021526,12,8
4907,0.040858309,18,10
4908,0,8,3
4909,0.074381184,4,4
4910,0.384226503,6,4
4911,0.030643732,18,13
4912,0.079945113,12,8
4913,0.07707534,6,3
4914,0,6,3
4915,0.021072103,9,6
4916,0,20,13
4917,0.007942515,20,13
4920,0.117783036,8,2
4922,-0.031624135,19,13
4923,0.028039353,20,13
4924,-0.022355332,17,13
4925,0.083527042,11,3
4926,0.073720929,12,12
4927,0.119392247,10,11
4929,0,8,2
4931,0.125339783,6,13
4932,0.057762265,14,13
4933,0.01592127,19,13
4935,0.073532432,12,13
4936,-0.033382848,8,5
4937,0,7,5
4938,0.063140475,15,13
4939,0.071677942,15,12
4940,-0.020860524,17,7
4942,0.122068032,9,10
4943,0.033788759,18,13
4944,0.018595296,16,13
4945,0.032313794,19,13
4946,0.042568802,18,13
4947,-0.056758403,5,10
4948,0.287682072,6,2
4949,0.057762265,15,13
4951,0.062814317,8,13
4952,-0.105360516,10,2
4953,0,5,3
4954,0.030386926,5,7
4955,-0.003077166,33,11
4957,0.128785429,8,11
4958,0.110761329,9,13
4961,0.063511671,14,13
4964,0.047947012,18,13
4966,0.035749634,28,13
4967,-0.044219021,17,13
4969,0.097505938,9,13
4970,0.136904853,7,10
4971,-0.011646829,23,13
4972,0.140945703,9,10
4973,0,6,3
4974,0,5,2
4977,0.095894024,3,4
4978,0.11014632,8,13
4979,-0.186538596,7,4
4980,0.009578229,18,12
4981,0.026152916,18,12
4982,0.103179994,9,12
4983,0.138629436,16,6
4984,0.087734627,8,12
4985,0.034299476,24,12
4986,0.405465108,8,2
4987,0.043597553,13,12
4988,-0.033931294,19,10
4989,0.036860464,22,12
4990,0.050874163,16,12
4992,0,6,4
