CellNumber,AverageVelocity,AverageLength,AverageOrientation
146,-0.157638637755436,24.1724137931034,-1.02414827616289
147,0.0965398427532456,28.0714285714286,-0.463911705311307
148,-0.0368399606512554,29.0322580645161,-0.330148421289172
149,0,7,0.26501197232849
150,0.250787089966344,31.1282051282051,0.624780412171278
151,0.190074479568612,28.2692307692308,0.839363131310704
152,-0.218254629456849,22.4492753623188,0.0548392654247806
153,0.0177099401138637,24.2083333333333,-1.18426422153999
154,-0.0369274510518499,33.15625,0.696734582970132
155,0.0268947161905881,27.8611111111111,1.26499179808666
156,0.277427107991315,26.9142857142857,0.489182064110775
157,0.140649613965211,29.95,0.763450641296452
158,-0.185965762503018,33.45,0.863499905943382
159,0.0550730196122231,25.2941176470588,0.0360088578170494
160,0.149231096963229,28.7142857142857,0.0116347691242408
161,-0.0397446957039719,23.4615384615385,-0.77561730605279
162,-0.241170960149705,28.2758620689655,-1.02305205454631
163,-0.214084505354766,17.6363636363636,0.13410461267689
164,-0.0429541714455632,23.3,-0.224074103626821
165,0.0543855919958484,6,-0.00416231301966233
166,0.0562691672267801,53.3611111111111,0.159188914904718
167,0.514530295356083,33.4,0.735147285020956
168,0.0493315337020998,27,0.7138384260214
169,-0.0443026150062912,22.6739130434783,0.315757104673014
170,1.96405249476407e-06,23.6969696969697,1.18575766743911
171,-0.110891949054292,26.5714285714286,0.730319136776097
172,0,5,-1.48822198808758
173,-0.189301261107846,19,1.01062069055843
174,0.0990614430827121,25.4444444444444,1.20541376449711
175,0.172212731009477,29.5945945945946,-0.799172903001392
176,0.0611326730101054,24.7777777777778,-1.13479097249477
177,0.0997735608121404,15.2,0.471506752481712
178,0.10327534038532,22.4054054054054,0.342421706294446
179,0.00220356973311702,27.0322580645161,1.32925376446832
180,0.331688894281605,27.3214285714286,0.846404950938319
181,-0.171199215273447,26.7352941176471,-0.0863714993552131
182,-0.310655362656705,26.4626865671642,-0.0935686661535277
183,0.0888411371932953,30.71875,-0.772094872375133
184,0.046198969524669,30.1515151515152,-0.332719974263583
185,0.193865866797477,25.4848484848485,0.326883012839018
