TimeStep,ObjectNumber,Orientation,lable,Center_X,Center_Y,divideFlag,Major_axis,Minor_axis
12,1,24.270141810434737,107.0,252.2240663900415,160.26141078838174,False,37.03857678097597,8.778880637323612
12,2,21.56531054271518,62.0,237.54819277108436,164.4879518072289,True,37.75143493495037,7.505454402817073
12,3,17.063821611304032,61.0,222.8763440860215,167.13440860215053,False,24.6068546739753,10.036019525070706
12,4,17.74589157182206,61.0,228.51282051282053,184.12820512820517,False,16.787570392005453,6.722642106222821
12,5,23.328073192741837,107.0,261.63157894736844,188.73684210526315,False,8.772974084618209,3.7511247367889142
12,6,14.470250231198504,110.0,280.1481481481481,206.0308641975309,False,26.238634769185687,8.089452566628248
12,10,-33.41818610974999,89.0,202.7284482758621,229.54956896551724,True,73.23293589352897,9.351046979120207
12,13,1.047603139667188,122.0,296.7113702623907,249.84839650145773,True,56.92728568739109,8.296814849192623
12,17,-63.01368669255181,151.0,281.0,233.5,False,7.69434474256716,2.1902189348394177
12,20,-10.49145168809957,151.0,279.94117647058823,242.1960784313725,False,15.757463157565192,5.176538358646333
12,23,3.1129876200039006,89.0,207.2360248447205,275.4130434782609,False,56.61718608726567,7.68744689531287
12,27,-2.590118122638619,160.0,260.8,272.26666666666665,False,7.935261694988819,3.3146911451293217
12,30,-18.49071940788527,8.0,278.3928571428572,279.9404761904762,False,19.806968099290675,5.872926949103762
12,36,-22.42929823263317,140.0,288.02272727272725,296.28977272727275,False,31.47224848617288,7.277637037144951
12,45,21.91600211590817,106.0,230.22222222222223,329.550135501355,True,62.60270574422447,8.476039798921093
12,52,-26.002566129623634,202.0,270.2826086956522,332.33152173913044,True,33.12719742071402,7.435827598178437
