TimeStep,CellLifeId,lable,Orientation,Center_X,Center_Y,Major_axis,Minor_axis
9,13,4,-8.46985327573744,122.650902243646,289.991808745849,24,7.28616756800217
9,14,4,-18.9411356184661,147.067701710742,284.087073721069,26,6.24321803979679
9,15,6,-10.857386960636,129.626867003816,298.474767925279,22,5.95403587621937
9,16,6,25.9929885355929,148.949130577629,299.610576157789,18,6.59709079716735
10,1,1,69.5397404479507,42.9035275119737,137.082642751342,31,7.70889830387618
10,2,2,69.8398963576725,46.8929556935108,168.311688927739,29,8.17210599830907
10,3,3,-57.9950152929843,116.795992046925,172.557001488775,28,7.68405544948152
10,5,5,24.5522271988773,133.19,55.67,42,7.88990111214723
10,7,7,4.88410833284839,197.19,60.67,35,7.45805614439845
10,8,8,28.9290553841747,232.448136860117,195.107609668044,26,7.30539067189095
10,9,9,-77.2440720992035,238.935478862483,113.973882174265,46,7.39979029326791
10,11,11,8.73763386711399,281.765955032423,224.675802839901,28,7.96669203691566
10,12,12,-29.9245125301958,329.557824830739,84.3044580219225,30,8.28280908518909
10,13,4,-6.87493407432777,122.24625615885,291.106553645892,24,7.2132265591483
10,14,4,-19.4989709693827,147.356894964682,284.641323743051,26,6.24774618236009
10,15,6,-10.7886882959868,129.587568422098,298.58524419648,22,5.95394660631463
10,16,6,25.9698992013116,149.408949448816,299.220487887969,18,6.75527028987376
10,17,10,27.1731709602717,265.178133753873,254.787971015815,22,7.67951597401492
10,18,10,38.82891072851,284.597479822809,264.932513868974,24,7.55100984513804
11,1,1,69.4588831313717,43.3191205298418,136.813579369396,31,7.96584527568015
11,2,2,69.3319721934542,46.2343588687744,168.602952792253,30,8.02901934867759
11,3,3,-58.4289718296196,116.767559269666,172.636230639269,28,7.57526247963446
11,5,5,24.9066690007672,133.459429306585,56.2034975006269,43,7.72411581817149
11,7,7,4.62689743060306,197.17,60.75,36,7.30547982139625
11,8,8,28.9444219930818,232.428019502814,195.187544785115,26,7.26348297507407
11,9,9,-77.1061727395227,239.405752479029,114.163642210107,46,7.43070976095296
11,11,11,9.25234885910481,282.250391513853,224.756505111981,30,7.50032979293466
11,12,12,-30.2193593297128,329.598740452527,84.6342392385041,31,8.05735513265236
11,13,4,-6.69431273396031,121.611713923551,290.25340888722,24,7.54542188522539
11,14,4,-20.0668329653122,147.341558009915,284.719646515194,27,5.99680573483865
11,15,6,-11.39573232075,128.56135078507,298.66106489065,22,6.08712742035937
11,16,6,24.9547753841188,149.091902764707,298.843358914932,19,6.50674681562294
11,17,10,26.2487047714207,264.897307162143,254.41957557754,22,7.75703257673193
11,18,10,38.6332702727464,284.857833349235,265.640579034448,24,7.58332347301831
12,1,1,67.0939141798645,42.9948170686977,136.534038862745,32,7.7529660999033
12,2,2,69.2013561690662,46.8601253769825,168.444959458362,31,7.8914829632985
12,3,3,-58.9582157069193,116.737267312693,172.685377007174,29,7.70180182878597
12,5,5,24.9716378799027,133.727830423593,56.7065168772595,44,7.80149249498999
12,7,7,4.42766396848707,197.111399788256,61.2985077969835,37,7.43326496728694
12,8,8,28.6028437632575,232.211020392291,195.060632282846,27,7.3244608313002
12,9,9,-76.2334860526969,238.783346161175,114.695380315839,49,7.32640334330327
12,11,11,8.59750218394141,282.224746119177,224.805618550441,30,7.86762353346455
12,12,12,-30.4901187788662,329.827163459315,84.615446781701,31,8.29781243633343
12,13,4,-8.50417756895022,120.723940761095,291.294502541802,24,7.24974875271296
12,14,4,-17.9025310138945,147.15,284.8,28,6.13842449446963
12,15,6,-12.3043722526155,127.65,299.3,22,6.27548871547913
12,16,6,26.5568679701341,149.320788450012,299.576297395343,19,6.76670405003728
12,17,10,26.8293154420841,264.198665825933,254.69235500969,22,7.90203830084565
12,18,10,37.0135562869006,285.15,265.3,24,7.63885073849065
13,1,1,65.857620315208,42.7574681002117,136.769005540144,33,7.78248957678325
13,2,2,67.5994638770984,46.5171892523666,168.088268279779,31,8.10088363908293
13,3,3,-59.2562880871598,116.495868122692,173.174669357678,29,7.74891400924817
13,5,5,24.9752161251687,134.201019065523,56.9776036048502,45,7.93455198204561
13,7,7,4.73654911296186,197.128712875372,60.858292457639,38,7.31584337186495
13,8,8,29.0020722535829,232.232698913928,195.117579373567,28,7.17992364731947
13,9,9,-76.1073351784994,238.924730152286,114.76920088843,49,7.3893136203219
13,11,11,8.54696759425561,282.67,225.36,30,7.94466132335162
13,12,12,-30.7291163551771,330.099796357395,85.1045100957571,31,8.33402792382082
13,13,4,-9.12496952095028,120.663672393823,291.280705816246,26,7.0747381349041
13,14,4,-17.0579989952635,147.316669798328,285.338004152972,28,6.10040214026791
13,15,6,-12.2626567081426,127.563803230735,298.871407893844,22,6.37714489062391
13,16,6,26.0381787811343,149.777705805183,298.731732368113,19,6.71228232014817
13,17,10,26.775729797276,264.391138661204,254.531638066611,23,7.8105862436175
13,18,10,36.6848815228205,285.470326563059,265.462259873066,25,7.49059538602735
14,1,1,65.5205781115214,42.5627066493082,136.369311322215,34,7.71042876271676
14,2,2,66.2088582974765,46.9241908926172,169.06921294024,32,7.84291729791071
14,3,3,-58.9408012293919,116.509644368818,173.223720932182,30,7.52261833411825
14,5,5,23.8171669607726,134.47809029078,56.8674193582729,46,7.90306453959313
14,7,7,4.83700957124389,197.137839250347,60.9082193002973,38,7.55258332187479
14,8,8,28.8371478988886,232.617997074686,195.6511608645,28,7.20442653444417
14,9,9,-76.4090512293283,238.811495215555,115.306506649713,50,7.4372140540698
14,11,11,8.7667563707832,282.2562062149,224.915841510434,30,8.02483508682467
14,12,12,-30.9904975915481,330.108626353555,85.1525520459622,32,8.26805117336841
14,13,4,-9.14174202398515,119.68,291.41,26,7.12838326552782
14,14,4,-16.4968048436966,147.321980937362,285.389417785888,28,6.2660637335912
14,15,6,-13.002081643269,126.95501354545,298.435638108674,23,6.15064554747479
14,16,6,26.1966688217378,149.790822546788,298.784800786728,19,6.87340058668036
14,17,10,25.962629944938,264.410647470721,254.578432303416,23,7.78317596834249
14,18,10,36.4482398682295,285.480754880764,265.51514876711,25,7.66562553032569
15,1,1,65.4526349493012,43.1074682564546,136.252913600547,34,7.64782150566027
15,2,2,65.1915480961408,47.3161422031048,168.70979299368,32,8.05719685387766
15,3,3,-58.9408012293919,116.599644368818,173.313720932182,30,7.52261833411825
15,5,5,23.4650492100225,135.070905208854,56.958651571608,47,7.74941258476102
15,7,7,5.11564331932476,197.22541687996,60.9980083788527,38,7.57860841195877
15,8,8,28.7914297683504,232.27,195.5,28,7.31219757340188
15,9,9,-75.7488315902897,238.531560113212,114.907687581143,50,7.35324063794828
15,11,11,8.77934096182234,282.346314751291,225.00585826048,32,7.59433026411657
15,12,12,-30.6643995655745,329.190076109731,84.8848263938901,32,8.35818869907028
15,13,4,-11.1098212077629,119.85697490918,291.894284739741,26,6.99951814910497
15,14,4,-13.6579244609213,147.888062309336,286.485861390846,28,6.60629762173655
15,15,6,-12.4085507596821,126.77,299.5,22,6.17476560711755
15,16,6,25.5930974188196,149.436930836916,298.765046262489,19,7.0196029983789
15,17,10,24.7149427228309,263.56094800087,254.454199583509,23,7.85139354715461
15,18,10,36.5570605554427,285.472188475838,265.40163204065,26,7.58707286960793
16,1,1,63.7493888328926,42.811565988179,136.761149128513,34,7.87944163463201
16,2,2,64.9735962711375,47.3069435326056,168.751517936242,34,7.84807935977646
16,3,3,-60.6214678443027,116.814878446784,172.423313671581,30,7.61700305694851
16,5,5,23.4702590363594,135.76,57.04,48,7.78120212753666
16,7,7,4.88022207738929,197.717463505123,61.5381873609433,38,7.72101219440085
16,8,8,29.0618605805823,232.26,195.54,28,7.3812684695897
16,11,11,8.77044479431156,282.336238026262,225.045846417243,32,7.68808989171904
16,12,12,-30.6147503015756,329.181042485642,84.9247575550911,32,8.37227629888004
16,13,4,-13.6347005288256,118.863774569072,291.908043842147,26,7.11071566053542
16,14,4,-10.4453344592286,147.350648662702,287.031714164887,29,6.53858522874084
16,15,6,-12.8968912233775,126.148401386644,299.052613347026,22,6.30016018035982
16,16,6,27.9699105123486,149.436100913914,298.832906894841,19,7.24948485112481
16,17,10,20.2032993109818,263.087323879771,254.009236568804,23,7.76642512261251
16,18,10,36.4182187772028,285.463162602582,265.442352531363,26,7.71934838359212
16,19,9,-74.6936722264611,236.023979574543,127.075471729692,26,7.0382070277183
16,20,9,-72.8498141782386,241.929671151476,101.914793752564,25,7.32072203659401
17,1,1,62.8584715416009,42.8050588059699,136.308095010588,35,7.63905899735379
17,2,2,64.3918047389226,47.083007274271,168.345222011627,34,7.84363380094009
17,3,3,-59.9691555631556,117.250466141025,172.714243890182,30,7.81418292789619
17,5,5,23.0412038895993,136.054303498744,57.5401118118414,50,7.62019504976295
17,7,7,5.46863630265401,197.202349570738,61.5777242575877,39,7.66836921056396
17,8,8,28.877076520957,232.75,195.58,29,7.21117055623939
17,11,11,8.63855988997656,282.325100369823,225.085672239853,32,7.71927406607287
17,12,12,-30.8572810498583,329.166322430352,84.9651017695154,32,8.5002507219663
17,13,4,-12.6706060246831,118.737823600714,291.470327147448,26,7.41623962728167
17,14,4,1.4694742974029,147.25,287.08,30,6.20000820228889
17,15,6,-13.220146681319,125.75,299.58,22,6.307766634157
17,16,6,31.4648021799749,150.624935657726,298.749013690444,19,7.28499044114137
17,17,10,15.3261949708554,262.75,254.08,24,7.54190541627668
17,18,10,35.5916191141855,285.458997985806,265.486592950917,26,7.66438353286893
17,19,9,-75.1387283121053,235.86151459477,127.224964930771,27,6.86715338242705
17,20,9,-73.5678029627817,242.55330291181,101.479404590461,24,7.63740203794834
18,1,1,62.1826139298458,42.7877802939071,136.873327519901,36,7.77574498216911
18,2,2,63.6600428809673,47.2819113890175,168.861848138842,34,8.0452431306806
18,3,3,-60.8688298937592,117.036651570879,172.459840912024,31,7.88049322234599
18,5,5,22.717424021567,135.843813425653,57.5624206902462,51,7.82124027149296
18,7,7,5.71592743966055,197.23,61.14,40,7.82507908392358
18,8,8,28.6516847086743,232.490258168142,196.078775402749,29,7.48020700775358
18,11,11,9.1624703087951,282.73,225.14,32,8.18902188078664
18,12,12,-31.1736043892565,329.398984961512,85.4533821421033,33,8.53593790744501
18,13,4,-12.4097015042418,118.622549651322,291.151682047669,27,7.47966029357423
18,14,4,6.41476889577205,147.67413745603,286.636869576631,30,6.5609843768157
18,15,6,-12.9038723356447,125.742626948198,299.251657997371,23,6.48759990164604
18,16,6,28.8680727654761,150.409264080777,298.943530387677,19,7.43685748315156
18,17,10,-13.4900668229018,262.599566796794,254.537156419369,23,8.14763830952483
18,18,10,29.7270307148484,283.982065794055,265.07419883639,26,7.86916488238786
18,19,9,-75.0924421971607,235.95360241708,127.430918111277,28,6.98875009498183
18,20,9,-72.4128435041992,242.05552700281,101.535663469204,24,7.79718391795061
19,1,1,61.3401211223574,42.8612588884709,136.40980458097,36,8.05563974498197
19,2,2,63.2440688064153,47.3535338275247,168.895095439392,34,8.21220392772034
19,3,3,-60.1385374537781,117.115336354584,172.487431807025,31,7.85006451752639
19,7,7,5.30243977610565,197.253793506281,61.6678603819729,40,7.72496815011651
19,8,8,28.9215240355874,232.55819438461,196.107641456407,29,7.38129335929781
19,11,11,9.64569000534752,281.8,225.17,32,7.99238505407134
19,12,12,-31.4321135280447,329.205141368167,85.0559973788331,33,8.2657047888383
19,13,4,-3.58495518236735,121.3,291.67,26,7.30776722515414
19,14,4,11.8743008941603,146.094234729892,285.64860137626,30,6.53353969357638
19,15,6,-5.3206331493799,126.346364579117,300.667845684729,24,5.95826789407419
19,16,6,53.2404750700788,149.200577167654,297.870771103076,20,7.07409466895042
19,17,10,-16.4420433844923,261.820446732301,255.311522660516,24,7.79186156574744
19,18,10,29.2392254516479,283.555771420594,265.606293938763,27,7.6217665647695
19,19,9,-74.5623535845808,236.066189522764,127.706079288546,28,6.84836186735922
19,20,9,-72.6353706067116,242.621239273453,101.566349420041,25,7.47303922794888
19,21,5,21.518571925533,125.433197205822,53.6002987209404,27,8.00915357379483
19,22,5,23.3785650978328,149.341048430849,62.4715977389907,23,7.33932884916002
20,1,1,60.9139267376364,42.2830481002418,136.759177775738,37,7.99789986097334
20,2,2,63.3442533950675,47.7288264925628,168.987455346246,35,8.23634580504721
20,3,3,-61.4340606640912,117.199951224815,172.531781386611,31,7.83354629393175
20,7,7,5.45753927015446,196.852445970743,61.7077334771758,40,7.7826961628561
20,8,8,27.6546400749582,232.457119322789,195.477929524168,29,7.52284683868144
20,11,11,9.80548176566503,282.4,225.21,34,7.76564137499524
20,12,12,-31.6645005811482,329.48866431713,85.259487337413,34,8.20911196747393
20,13,4,-0.471479631738026,122.9,291.71,26,6.99861362657508
20,14,4,14.1323248763169,146.155837848963,285.179734419313,30,6.68741421380529
20,15,6,-1.39236966303862,127.4,301.21,24,6.12500890423707
20,16,6,54.064631785655,149.19343613852,298.614839761647,19,7.1698313414002
20,17,10,-20.3069440710567,261.9,255.21,24,7.99863322548304
20,18,10,28.6476269640822,282.721496862852,264.909081623663,28,7.43888426560368
20,19,9,-74.2363544959511,235.652864941106,127.883444266578,28,7.03099327437454
20,20,9,-72.1689224149015,242.077124129587,101.580912428747,25,7.60075075602256
20,21,5,22.6238068815255,126.169185784162,53.3638646752997,28,8.1123195030877
20,22,5,21.7229319468594,150.4,62.71,24,7.60373074017126
21,1,1,60.3310372411789,42.4955501110225,136.437494028145,38,7.95783643822123
21,2,2,62.5939624999301,47.93,169.19,36,8.10391517251306
21,3,3,-61.3793951209225,117.470102184803,172.072685445018,32,7.69297881179152
21,7,7,5.67663936423964,196.880542981283,61.6875479909513,40,7.88297344704982
21,8,8,27.1284312413297,232.874993322543,195.917993295717,30,7.39801319079397
21,11,11,9.69672035970003,281.845783521446,225.682856555947,34,7.74401603905414
21,12,12,-31.5858165805982,329.355928309688,85.9281124764216,34,8.26686144189742
21,13,4,-3.40747775703337,122.93,291.69,26,7.06116602248019
21,14,4,15.4165729190997,146.164165027098,284.654018551264,30,6.63973420049002
21,15,6,-3.32614973797536,127.400990168409,300.190842279764,24,5.99992788828601
21,16,6,56.0681275404998,149.209103370681,298.604850947299,19,7.35824779743281
21,17,10,-23.644960953304,261.43,255.69,24,8.16082661583258
21,18,10,29.2135465365639,282.749563630339,264.88237033774,28,7.69438880912036
21,19,9,-74.7239640438123,235.675803449031,128.357067100293,28,7.06349509631993
21,20,9,-72.2624370602324,242.258426580838,101.085209267853,25,7.64619789407231
21,21,5,23.6361022548533,127.071018500628,53.9056471083823,27,8.44025417736024
21,22,5,11.0511051624915,153.025842242507,61.1992716998671,24,7.58003260266632
22,1,1,59.7164558124679,42.5864595805807,136.724279628806,38,8.11701633477695
22,2,2,62.8903492814511,47.95,168.72,36,8.11273842473583
22,3,3,-61.0204032472643,117.49710198695,172.602958638713,32,7.96735903429561
22,7,7,5.33750117115616,196.903488855871,61.7178320133055,42,7.68144558273902
22,8,8,26.9449683133382,232.72343275358,196.1657210819,30,7.54555031485718
22,11,11,9.96038986114486,281.86351634415,225.7124637827,34,7.84835900217147
22,12,12,-31.2734097116089,329.377349920368,85.9604387441059,34,8.3358271378905
22,13,4,-1.92616612649289,122.45,291.72,27,6.94535438554813
22,14,4,15.2579708701471,145.686834568874,284.684750722135,32,6.40700074306245
22,15,6,-1.54423103607963,127.45,300.72,24,5.87500130761228
22,16,6,55.6516542645043,150.057733953344,298.56858834718,20,7.00534408140223
22,17,10,-27.9219894434103,261.391792989536,255.9858655207,25,7.92920934176343
22,18,10,28.0125985032617,282.715167150657,265.161422170795,28,7.76791782069557
22,19,9,-74.5553866189697,235.698250898479,128.389265028468,28,7.14998502544348
22,20,9,-72.6279838236863,242.271381561638,101.116326382721,26,7.45820334453658
22,21,5,20.6789465817492,130.096868910358,55.6555738525248,28,8.28968105176402
22,22,5,-1.55819753716564,156.95,59.72,24,7.53783706388907
23,1,1,58.9039321320019,41.9773089210486,136.60656057901,39,7.84914537525264
23,2,2,62.8645870467757,47.8469869444451,168.543081980802,37,8.07577099946044
23,3,3,-61.930180148685,117.549359738867,172.142351573287,32,7.91685742236323
23,7,7,4.87764785590183,196.977485888047,61.7581892715473,42,7.63577359628692
23,8,8,26.4245926578085,233.02,195.76,30,7.56572937229718
23,11,11,9.60055559143466,281.52,225.26,36,7.58444110836256
23,12,12,-32.0084753197846,329.337924996431,85.3819855963582,35,8.1903882741687
23,13,4,-2.48764598546173,122.52,291.76,28,6.71426552268011
23,14,4,15.8338752690872,145.747150903645,284.722056843756,32,6.46945983979734
23,15,6,-1.34119215931626,127.52,300.76,24,6.00000071742157
23,16,6,57.1339965844116,149.791338081979,298.679971005271,19,7.51671360077917
23,17,10,-29.2597276461981,261.02,256.26,25,8.07232474213567
23,18,10,27.7380197302604,282.787285268238,265.202542487928,28,7.8366932349871
23,19,9,-69.8787809833305,236.302974372958,128.665040540596,30,6.75938065693275
23,20,9,-71.1262729825838,242.370366660817,101.15202442996,26,7.54099972034498
23,21,5,21.7916417272932,131.148767615336,56.1885399919103,28,8.42048497507306
23,22,5,-4.84939132335059,158.477731584975,59.2617898223728,26,6.88469443936822
24,1,1,58.8370516498032,42.3434135823026,136.650887342185,40,7.82638926565615
24,2,2,62.5297740755936,48.03,168.82,38,8.14623757306846
24,3,3,-62.3735693987306,117.550709909414,172.202157837773,33,7.59177405697234
24,8,8,26.440927203666,233.03,195.82,30,7.53159642530557
24,11,11,9.58369311555974,281.53,225.32,35,7.77820031908264
24,12,12,-32.5401989813747,328.413615929841,85.7080401319232,35,8.19186871848894
24,13,4,-2.73178781907152,122.53,291.82,28,6.78567804623712
24,14,4,15.6951461354774,146.25948111031,284.782714667137,32,6.44624188185497
24,15,6,-0.905699347606671,127.53,300.82,24,6.00000000498457
24,16,6,56.8144425274565,149.803676141603,298.738451155474,19,7.5272956492172
24,17,10,-29.1079227365561,260.53,256.32,25,8.03437502564485
24,18,10,26.6659781072198,282.03,264.82,28,7.83343775281116
24,19,9,-69.2155447401546,235.852314317167,128.562504677386,30,6.82202419873741
24,20,9,-70.2682345098883,242.25752507442,101.511741075304,26,7.53691585563803
24,21,5,23.283988546467,132.134711175091,56.2385568816913,29,8.19271178681876
24,22,5,-7.39851958459878,160.465615013193,58.8241627550557,28,6.64307367915983
24,23,7,5.66923096161287,185.480607315158,60.3175543816349,22,6.95453903883048
24,24,7,0.0120058268499317,207.53,62.82,21,7.42859112927294
25,1,1,57.9546426120451,42.6561858362848,137.165295221658,41,7.72638312079295
25,2,2,62.7230296049698,48.08,168.9,39,8.20464310134607
25,3,3,-62.045908951935,117.841484169577,171.840632811343,34,7.46492305438592
25,8,8,25.5697050293297,233.815226008586,196.566834855781,31,7.32654207793354
25,11,11,9.71395916958789,281.58,225.4,36,7.63937134305064
