TimeStep,CellNumber,Orientation
46,46,-42.7471668936805
46,47,26.6854604525178
47,11,29.6758197989303
47,13,-53.826394700685
47,15,-3.76335423020345
47,25,52.6480294229069
47,26,23.2224570862015
47,27,-1.14018324484805
47,28,-19.8037808155551
47,29,56.8907216209141
47,30,-0.388672442334553
47,31,-24.0792735315317
47,34,25.860133251209
47,35,-11.7712088101617
47,40,-47.5668152691483
47,42,-65.1795685194111
47,43,-28.8612560825897
47,44,10.4780347772527
47,45,-41.110359039241
47,46,-43.0408956357776
47,47,27.6452928892658
47,48,-54.2897770177727
47,49,68.8623730362023
47,50,71.3165814547564
48,11,29.9639720720583
48,13,-53.5207276358256
48,15,-3.04691578358414
48,25,54.2099420902656
48,26,20.9663814122313
48,27,-1.03837271417432
48,28,-19.6133857899031
48,29,55.7983782028312
48,30,-0.342543431285378
48,31,-24.2885352074074
48,34,26.5228244810731
48,35,-11.7907144834191
48,40,-47.0287944802652
48,42,-64.4006991585689
48,43,-28.7388800541162
48,44,12.8604095990743
48,45,-40.5933342374832
48,46,-43.0733506905185
48,47,28.2927965978666
48,48,-54.1576449802545
48,49,67.3593344287335
48,50,71.8710735797775
49,13,-54.2296156470801
49,15,-1.94481669244873
49,25,54.3369548376658
49,26,18.9866917486055
49,27,-1.24189132309348
49,28,-19.7391476642956
49,29,54.6841593314632
49,30,-1.10073087886698
49,31,-24.974273001369
49,34,27.070711154824
49,35,-11.0758329102547
49,40,-47.3260597052779
49,42,-62.6951339762964
49,43,-28.8489564025385
49,44,12.9876200218449
49,45,-40.6257220531638
49,46,-42.6711191146441
49,47,27.6795243934536
49,48,-53.8084944230073
49,50,74.3422343316256
49,51,-67.9122652546932
49,52,66.1398203309055
49,53,21.2890786653545
50,13,-54.0635531743827
50,15,-1.53556114420635
50,25,53.721976130746
50,26,18.5287419939939
50,27,-1.79105162664885
50,28,-19.0484811552218
50,29,55.5461350998997
50,30,-1.89402912613681
50,31,-25.0751291945381
50,34,28.1635638223448
50,35,-9.48923176615236
50,40,-48.5602531020395
50,42,-61.9299656932594
50,43,-29.6701762412707
50,44,14.3822028187079
50,45,-41.5109810447274
50,46,-41.6346020036946
50,47,27.8263303875406
50,48,-52.5705708739536
50,50,75.7736498776495
50,51,-67.3522912066923
50,52,65.6016712347541
50,53,23.0359950094298
51,13,-52.4599086770345
51,15,-0.718849890574049
51,25,54.4121866550491
51,26,16.6734780823265
51,27,-1.6452145042916
51,28,-19.1152246996749
51,29,54.6225871822913
51,30,-1.47463973446281
51,31,-25.0432940140319
51,34,28.7909622855879
