CellLifeId,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
109.0,20.960262298584,24.085166784433227,-0.369,13.0,0.015
110.0,22.1379680633545,24.846124208890487,-0.311,13.0,0.012
111.0,22.7916622161865,25.123032309792254,-0.255,11.0,0.012
112.0,25.582426071167,28.320325056711823,-0.094,12.0,0.011
113.0,13.8187246322632,13.8187246322632,0.0,1.0,0.0
114.0,8.07341957092285,8.07341957092285,0.0,1.0,0.0
115.0,24.9674644470215,27.94717423121135,0.086,12.0,0.014
116.0,24.3017673492432,27.274088859558123,0.264,12.0,0.013
117.0,23.1226768493652,24.30015277862549,0.23,8.0,0.009
118.0,24.1629543304443,25.27109770341353,-0.083,11.0,0.009
119.0,24.6576709747314,26.718385934829687,-0.18,8.0,0.011
120.0,25.721658706665,27.445452928543077,0.021,8.0,0.011
121.0,17.9555492401123,17.9555492401123,0.0,1.0,0.0
122.0,20.5464420318604,21.884034872055075,-0.27,8.0,0.01
123.0,17.1305503845215,17.75803865705219,-0.114,7.0,0.005
124.0,18.7772464752197,20.466345923287545,0.046,7.0,0.013
125.0,22.2905673980713,22.0362269083659,-0.053,6.0,-0.011
126.0,23.8410243988037,24.491532007853166,-0.281,6.0,0.005
127.0,19.0554141998291,20.474397659301758,-0.007,5.0,0.023
128.0,20.9019260406494,20.629069900512697,-0.148,5.0,-0.003
129.0,16.2767314910889,16.2767314910889,0.0,1.0,0.0
130.0,19.2205753326416,19.6626682281494,0.503,3.0,0.011
131.0,21.9215526580811,21.6987730662028,-0.618,3.0,0.003
132.0,21.2167224884033,21.96838696797687,-0.119,3.0,0.018
133.0,11.9086952209473,11.9086952209473,0.0,1.0,0.0
134.0,10.5278177261353,10.5278177261353,0.0,1.0,0.0
135.0,14.1100788116455,14.1100788116455,0.0,1.0,0.0
136.0,17.4057083129883,17.4057083129883,0.0,1.0,0.0
137.0,21.184928894043,21.00891780853275,-0.241,2.0,-0.006
138.0,21.8608798980713,22.376629829406752,-0.314,2.0,0.015
139.0,19.7433090209961,19.7433090209961,0.0,1.0,0.0
140.0,7.43940258026123,7.43940258026123,0.0,1.0,0.0
141.0,21.7102890014648,21.7102890014648,0.0,1.0,0.0
142.0,23.580924987793,23.580924987793,0.0,1.0,0.0
