CellId,lable,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
345.0,71.0,11.13968413,15.636275425624998,0.034,16.0,0.017
346.0,71.0,10.20474045,15.773438327,-0.033,10.0,0.01
347.0,82.0,11.33765161,26.73443645777778,0.053,9.0,0.08
348,82,12.74564348,12.74564348,0.0,1,NaN
349,113,11.40167864,11.40167864,0.0,1,NaN
350.0,118.0,16.86187789,34.88659142,0.744,5.0,0.109
351,118,18.91044867,18.91044867,0.0,1,NaN
352.0,121.0,15.487215,17.689526445,0.203,4.0,0.052
353.0,133.0,13.95050178,11.945819295714285,0.352,7.0,-0.018
354.0,1096.0,11.00793674,14.237622660000003,0.418,5.0,0.04
355.0,138.0,18.20734946,25.158216732666666,0.302,15.0,0.03
356.0,47.0,22.4807299,35.66985907666667,0.616,3.0,0.141
357,47,13.45356545,13.45356545,0.0,1,NaN
358,48,12.28682579,12.28682579,0.0,1,NaN
359.0,1026.0,10.34592543,12.182081430000002,0.34,3.0,0.044
360.0,85.0,16.82817832,18.61829942,0.424,3.0,0.034
361.0,96.0,10.40961593,12.643137657499999,0.132,4.0,0.051
362.0,103.0,21.27777513,18.62215172,0.495,3.0,-0.142
363.0,218.0,12.46875846,12.546612855,0.039,2.0,0.004
364.0,128.0,16.23108837,20.212653735882355,-0.186,17.0,0.013
365.0,128.0,10.86727569,19.84451202,1.861,3.0,0.215
366,128,12.70586254,12.70586254,0.0,1,NaN
367.0,1099.0,12.33866375,12.486676623333333,0.415,3.0,0.009
368.0,861.0,18.46578689,18.25858274,0.884,3.0,-0.088
369.0,4.0,10.19252439,10.975796463333333,-0.114,3.0,0.009
370.0,40.0,10.32795559,11.131692990000001,-0.154,2.0,0.048
371.0,43.0,11.96723346,12.131434525,-0.085,2.0,0.009
372,45,11.90024902,11.90024902,0.0,1,NaN
373.0,1016.0,12.91010779,12.99893483,0.197,2.0,0.005
374.0,60.0,21.3416588,14.334840504285713,-0.431,7.0,-0.052
375.0,519.0,15.90735623,15.516716349999998,-0.251,3.0,-0.047
376.0,101.0,10.50820751,10.64576181,0.314,4.0,-0.003
377,1069,15.2515029,15.2515029,0.0,1,NaN
378.0,110.0,10.0359315,10.521137935,0.083,2.0,0.031
379.0,121.0,10.33255882,10.894650044999999,0.078,2.0,0.034
380.0,134.0,14.02457024,13.540081036666667,-0.336,15.0,-0.014
381,134,10.15198859,10.15198859,0.0,1,NaN
382.0,138.0,16.3440599,17.115508355000003,0.0,2.0,0.03
383.0,142.0,21.99812151,16.766053250625,0.004,16.0,-0.001
384,142,10.48594463,10.48594463,0.0,1,NaN
385,10,12.62658186,12.62658186,0.0,1,NaN
386.0,583.0,10.41400916,11.242023240000002,0.004,2.0,0.049
387,1120,11.7292913,11.7292913,0.0,1,NaN
388,46,13.0963016,13.0963016,0.0,1,NaN
389,92,10.02903673,10.02903673,0.0,1,NaN
390,110,19.93507163,19.93507163,0.0,1,NaN
391,112,15.04015797,15.04015797,0.0,1,NaN
392,133,10.69986853,10.69986853,0.0,1,NaN
393,36,10.36505302,10.36505302,0.0,1,NaN
394.0,36.0,41.86461893,54.39114134909091,-0.168,11.0,0.02
395,43,12.05631011,12.05631011,0.0,1,NaN
396.0,47.0,22.86274772,38.72791791,1.021,3.0,0.163
397,47,16.61118657,16.61118657,0.0,1,NaN
398,1051,10.2763615,10.2763615,0.0,1,NaN
399.0,108.0,20.30416424,18.799745464285717,0.026,14.0,-0.001
400.0,108.0,16.57650641,19.23773370142857,0.146,14.0,-0.018
401,218,14.28134722,14.28134722,0.0,1,NaN
402,128,10.04929201,10.04929201,0.0,1,NaN
403.0,128.0,15.65693515,22.438675510833335,-0.327,12.0,0.013
404.0,11.0,10.15174983,10.582240795,0.007,2.0,0.027
405,40,11.20042969,11.20042969,0.0,1,NaN
406.0,43.0,13.50040701,15.584363856153844,0.079,13.0,0.024
407,1120,12.57927551,12.57927551,0.0,1,NaN
408,1027,12.47933297,12.47933297,0.0,1,NaN
409.0,85.0,10.70602824,10.5403702775,-0.266,4.0,0.003
410.0,103.0,11.06476927,12.002380286363637,0.036,11.0,0.017
