TimeStep,CellId,x_center,y_center,Orientation,MajorAxisLength,lable,parent
2,76,-20.5296802520752,841.560913085938,-59.2453460693359,27.7747364044189,76,0
2,77,388.047729492188,738.183715820313,-89.9651336669922,27.5057430267334,77,0
2,78,381.148681640625,94.7330932617188,-86.5104370117188,20.3176670074463,78,0
2,79,566.391357421875,286.583129882813,66.3683624267578,26.803882598877,79,0
2,80,546.931213378906,284.595123291016,66.8805541992188,25.9782238006592,80,0
2,81,22.6368770599365,711.994018554688,-56.7332000732422,42.5612335205078,81,0
2,107,694.8916015625,508.219146728516,64.4419097900391,28.3952941894531,82,82
2,106,773.8408203125,421.882568359375,57.7144165039063,27.0740013122559,82,82
2,83,387.333801269531,137.259994506836,-79.6342468261719,16.5317878723145,83,0
2,84,404.377838134766,-132.29573059082,63.4776763916016,41.0819358825684,84,0
2,85,394.939727783203,165.745468139648,-77.1885833740234,17.0534572601318,85,0
2,86,349.313446044922,335.742553710938,-64.1965484619141,51.5598945617676,86,0
2,87,413.625518798828,313.549957275391,-83.1193237304688,25.9950923919678,87,0
2,88,601.027404785156,424.385772705078,76.9328918457031,27.99582862854,88,0
2,89,613.203674316406,367.515563964844,71.7964630126953,23.5407180786133,89,0
2,90,909.5888671875,607.080261230469,60.2757415771484,31.0580234527588,90,0
2,91,105.606605529785,1069.94885253906,-69.708251953125,33.6562080383301,91,0
2,92,472.239990234375,297.112030029297,-81.1258850097656,25.4366416931152,92,0
2,93,537.51318359375,30.885950088501,69.8357696533203,21.5053691864014,93,0
2,94,428.665985107422,261.857025146484,-69.294921875,31.1674327850342,94,0
2,95,392.665740966797,581.070068359375,-77.3434448242188,30.2429447174072,95,0
2,96,462.937469482422,-240.334487915039,50.8401947021484,26.3139762878418,96,0
2,97,227.017776489258,725.3544921875,-64.5265045166016,30.9718532562256,97,0
3,1,-5.14469194412231,146.978378295898,-76.8661499023438,22.0799217224121,1,0
3,3,60.1115798950195,136.527465820313,86.5949859619141,49.1722984313965,3,0
3,4,18.0284652709961,159.375869750977,-82.7491149902344,24.5171947479248,4,0
3,5,478.214447021484,790.314147949219,62.3314819335938,23.1573066711426,5,0
3,6,-128.153900146484,875.86279296875,-77.3920593261719,14.2851285934448,6,0
3,7,-111.926750183105,372.724304199219,-62.6222991943359,44.9546203613281,7,0
3,8,-123.304260253906,282.805389404297,-53.3280639648438,14.7035980224609,8,0
3,9,281.714477539063,603.500671386719,71.9907531738281,20.1509380340576,9,0
3,10,335.9658203125,596.956665039063,66.9128265380859,24.5622730255127,10,0
3,11,-61.6350059509277,894.176574707031,-81.0768127441406,22.8056678771973,11,0
3,12,-108.204490661621,299.869384765625,-55.0939483642578,19.1713104248047,12,0
3,13,-43.0291290283203,635.572937011719,-77.7985076904297,28.3387889862061,13,0
3,14,134.114349365234,168.030181884766,77.4203796386719,23.8820991516113,14,0
3,15,306.099487304688,204.547225952148,48.4846801757813,30.0479202270508,15,0
3,16,-367.376037597656,565.903564453125,-47.7279205322266,40.8113670349121,16,0
3,17,303.653778076172,271.170196533203,58.3764343261719,40.1609077453613,17,0
3,18,286.221801757813,221.197326660156,55.5260925292969,31.3156337738037,18,0
3,19,-210.574020385742,945.643859863281,-70.7427215576172,18.674072265625,19,0
3,20,150.585220336914,14.3141069412231,63.0828094482422,24.1430816650391,20,0
3,21,-261.265716552734,739.644226074219,-60.9426879882813,28.9509143829346,21,0
3,25,-59.1452369689941,506.997528076172,-66.2361907958984,33.8348236083984,25,0
3,26,489.993103027344,595.855407714844,61.8623504638672,32.7359809875488,26,0
3,27,145.618270874023,-51.2206192016602,59.4842681884766,20.4746417999268,27,0
3,109,157.079040527344,71.1360931396484,-78.4986267089844,26.3710498809814,28,28
3,108,184.521697998047,-57.3604850769043,59.8964080810547,17.5521297454834,28,28
3,29,172.576034545898,30.3749198913574,-87.5093994140625,28.6698570251465,29,0
3,99,331.911224365234,409.004425048828,70.6928100585938,19.3100414276123,30,30
3,98,253.837799072266,473.445281982422,83.2457885742188,21.590295791626,30,30
3,31,414.323913574219,683.464904785156,73.9200286865234,23.6582927703857,31,0
3,32,114.253158569336,784.235534667969,-84.6139068603516,22.0732955932617,32,0
3,33,494.842102050781,319.910552978516,52.9850311279297,21.7739772796631,33,0
3,34,-231.279647827148,522.781921386719,-47.0916442871094,20.8596973419189,34,0
3,35,240.628372192383,82.705680847168,67.3039093017578,47.3462524414063,35,0
3,36,193.872772216797,-25.0142879486084,71.8482666015625,17.1930637359619,36,0
3,37,115.61759185791,357.965209960938,-77.6770477294922,28.7723846435547,37,0
3,38,279.050079345703,676.072204589844,83.6061248779297,23.0583515167236,38,0
3,39,51.9262733459473,712.298767089844,-78.5189666748047,21.835994720459,39,0
3,40,126.78239440918,498.993469238281,-76.2152252197266,36.4481658935547,40,0
3,101,-53.631217956543,509.201843261719,-60.9466400146484,24.8524284362793,41,41
3,100,363.522369384766,358.654205322266,69.715576171875,20.1699180603027,41,41
3,42,191.851821899414,-85.3428497314453,56.068603515625,31.4504547119141,42,0
3,43,244.816345214844,332.634796142578,86.4284362792969,34.3069458007813,43,0
3,44,241.831192016602,-18.2192687988281,62.8890075683594,21.7878742218018,44,0
3,45,183.712539672852,159.226684570313,-76.7988586425781,17.1049613952637,45,0
3,46,579.786987304688,333.551147460938,49.1583557128906,22.2722244262695,46,0
3,47,303.218536376953,617.259399414063,82.3372802734375,23.5929222106934,47,0
3,48,345.819091796875,589.014953613281,79.0046539306641,40.0519866943359,48,0
3,49,138.222305297852,604.262817382813,-78.9171295166016,53.0498466491699,49,0
3,50,198.108963012695,166.739303588867,-71.5131530761719,31.1408920288086,50,0
3,51,417.554077148438,239.33935546875,62.5838317871094,39.771900177002,51,0
3,52,293.127593994141,522.97509765625,88.0617218017578,32.2538833618164,52,0
3,53,474.927612304688,381.662719726563,65.909423828125,20.9476203918457,53,0
3,54,483.941101074219,386.781951904297,67.3637542724609,29.2427558898926,54,0
3,55,453.041198730469,429.922027587891,71.7648162841797,17.5526695251465,55,0
3,56,-70.7663803100586,522.059448242188,-47.8575134277344,16.6175975799561,56,0
3,57,529.260864257813,101.460144042969,46.4453735351563,38.6491279602051,57,0
3,58,-57.8527069091797,542.552307128906,-49.788818359375,17.0936298370361,58,0
3,59,449.540283203125,173.912322998047,64.8631744384766,18.1226291656494,59,0
3,60,338.447387695313,317.735412597656,85.8874969482422,29.9405002593994,60,0
3,61,32.4658851623535,556.824768066406,-58.3974914550781,15.4295206069946,61,0
3,62,186.709121704102,300.587982177734,-53.5753326416016,36.6834373474121,62,0
3,63,448.205505371094,208.604553222656,68.2902526855469,20.9121875762939,63,0
3,64,-372.585632324219,1020.46020507813,-51.2281494140625,34.0675811767578,64,0
3,65,574.126647949219,473.71337890625,69.0068969726563,21.8730354309082,65,0
3,66,80.1284942626953,729.127502441406,-68.01953125,23.3863372802734,66,0
3,67,623.038940429688,340.7275390625,58.4986267089844,37.086483001709,67,0
3,68,321.012420654297,-149.558532714844,56.9424285888672,21.9895896911621,68,0
3,103,81.986701965332,640.1171875,-64.0096893310547,21.2564086914063,69,69
3,102,136.48127746582,635.685913085938,-67.1653900146484,19.882194519043,69,69
3,70,201.72492980957,653.256591796875,-75.1536712646484,41.5558013916016,70,0
3,71,721.544555664063,444.338836669922,56.5562591552734,26.4793338775635,71,0
3,72,228.798004150391,289.237976074219,-46.4148864746094,22.4798393249512,72,0
3,73,-53.9010353088379,868.725402832031,-61.2368927001953,25.318078994751,73,0
3,74,394.425842285156,134.44841003418,-82.8793182373047,19.2238903045654,74,0
3,105,363.910064697266,130.347839355469,-82.1679992675781,11.7751340866089,75,75
3,104,386.695526123047,90.3733444213867,-89.5765991210938,17.3617630004883,75,75
3,76,-55.3207588195801,840.910095214844,-56.9684753417969,27.5459041595459,76,0
3,77,376.309844970703,745.318725585938,-89.0996246337891,28.2751617431641,77,0
3,78,372.825042724609,111.124420166016,-83.3981323242188,17.1239910125732,78,0
3,79,558.122924804688,302.716369628906,67.8345947265625,26.1550216674805,79,0
3,80,541.97705078125,293.363372802734,67.6396636962891,22.8934860229492,80,0
3,81,18.350305557251,712.83837890625,-56.5396118164063,42.9214668273926,81,0
3,107,705.508911132813,493.427490234375,63.1117553710938,28.114990234375,82,82
3,106,772.863647460938,425.666381835938,57.8768463134766,26.9205646514893,82,82
3,83,391.536926269531,100.095443725586,-84.7462615966797,17.2914886474609,83,0
3,84,404.858428955078,-126.258735656738,64.1554870605469,38.663818359375,84,0
3,85,390.7978515625,160.988555908203,-77.2247619628906,12.9297676086426,85,0
3,111,332.774749755859,340.713165283203,-63.5003204345703,24.428129196167,86,86
3,110,385.135406494141,305.494415283203,-68.9984893798828,22.2930183410645,86,86
3,87,415.513366699219,311.224456787109,-83.6406860351563,26.9873905181885,87,0
3,88,593.373168945313,436.599212646484,77.9431762695313,27.1673851013184,88,0
3,89,610.093811035156,373.8505859375,72.2467346191406,24.101261138916,89,0
3,90,925.308410644531,584.348083496094,58.7659149169922,31.2331428527832,90,0
3,91,63.1449089050293,1075.18579101563,-67.4911193847656,33.8037376403809,91,0
3,92,451.999298095703,326.267669677734,-77.6797027587891,26.1967658996582,92,0
3,93,531.866760253906,85.181526184082,75.4874114990234,21.8823833465576,93,0
3,94,420.789001464844,274.868286132813,-67.8504791259766,31.5273609161377,94,0
3,95,389.740814208984,577.175354003906,-77.2201080322266,22.5428428649902,95,0
3,96,455.826599121094,-252.172943115234,49.1794738769531,27.0820465087891,96,0
3,97,228.438461303711,725.535339355469,-64.7215728759766,31.5939121246338,97,0
4,1,2.24002909660339,147.760528564453,-79.7162322998047,16.2852115631104,1,0
4,3,59.9783897399902,132.675582885742,86.5670166015625,47.826545715332,3,0
4,4,15.6477394104004,162.777770996094,-81.6524200439453,24.5039501190186,4,0
4,5,470.208160400391,797.081298828125,62.6304473876953,19.7839508056641,5,0
