CellId,birth Length,Last Length,AverageLength,AverageOrientation,AverageVelocity,LifeHistory,growth rate
290.0,5.93388319015503,5.93388319015503,5.93388319015503,45.0696258544922,0.0,1.0,0.0
291.0,23.7678279876709,57.7686386108398,35.355207045873016,-31.609376271565754,0.005,24.0,0.037
292.0,23.6848907470703,28.4709224700928,26.07790660858155,-46.03843688964845,-0.474,2.0,0.092
294.0,14.3614587783813,10.1418027877808,12.251630783081051,-2.0361251831054474,-1.845,2.0,-0.174
295.0,6.52694320678711,6.52694320678711,6.52694320678711,81.3934478759766,0.0,1.0,0.0
296.0,3.62745356559753,3.62745356559753,3.62745356559753,-77.2792205810547,0.0,1.0,0.0
297.0,23.3589572906494,23.3589572906494,23.3589572906494,49.2183837890625,0.0,1.0,0.0
299.0,13.2427864074707,17.6090621948242,15.335783767700198,-10.18704986572266,0.154,10.0,0.028
300.0,4.9981164932251,4.9981164932251,4.9981164932251,88.4115905761719,0.0,1.0,0.0
301.0,14.9240121841431,13.6069564819336,15.555732780032693,-56.896297030978744,-0.435,18.0,-0.005
302.0,8.50871849060059,8.50871849060059,8.50871849060059,57.7343444824219,0.0,1.0,0.0
303.0,25.5453567504883,18.9751453399658,27.602494846690806,-44.20926458185369,-1.294,11.0,-0.027
305.0,31.4870300292969,31.5686626434326,30.827700805664062,-65.58836669921877,0.024,5.0,0.001
306.0,10.5291404724121,36.3373870849609,23.268066159001105,-23.989715576171882,0.158,27.0,0.046
