TimeStep,CellId,Center_X,Center_Y,Orientation,MajorAxisLength,lable,parent
58,2,154.678192138672,133.460067749023,76.4236297607422,57.2479438781738,2,0
58,15,140.059371948242,286.111511230469,86.8178100585938,52.188533782959,3,3
58,14,250.513458251953,210.950836181641,68.4340209960938,57.5138511657715,3,3
58,23,149.640487670898,6.63267946243286,69.3141632080078,63.5519790649414,4,4
58,25,171.826782226563,40.7857856750488,86.0438232421875,47.8355293273926,4,22
58,26,213.507415771484,-12.2232542037964,69.5423583984375,40.3060150146484,6,6
58,7,259.589294433594,174.862487792969,84.8977508544922,46.9136657714844,7,0
58,8,266.967956542969,20.0032329559326,68.9039154052734,67.7501373291016,8,0
58,29,248.560729980469,263.788909912109,-89.1287231445313,25.9333667755127,9,9
58,28,273.447570800781,269.804412841797,-89.545166015625,49.0014801025391,9,9
58,10,332.869812011719,135.540756225586,73.3741302490234,37.4267997741699,10,0
58,11,225.276504516602,250.424713134766,-57.5479278564453,43.4392166137695,11,0
59,19,-45.2202224731445,133.953353881836,-53.5580749511719,45.0034027099609,1,13
59,18,-30.6380634307861,179.03515625,-59.6881866455078,47.575065612793,1,13
59,21,-68.1347503662109,177.143600463867,-51.8216400146484,43.009880065918,1,12
59,20,-49.872615814209,146.779891967773,-56.5801696777344,39.7164497375488,1,12
59,2,154.278350830078,133.800216674805,76.5314483642578,57.0961303710938,2,0
59,15,143.026062011719,284.518585205078,86.1747589111328,51.161922454834,3,3
59,14,247.490539550781,214.279586791992,69.1739654541016,55.6115875244141,3,3
59,23,150.461303710938,3.50381803512573,68.0534515380859,65.0953598022461,4,4
59,25,170.36506652832,44.0072364807129,87.1443939208984,48.8689117431641,4,22
59,26,213.199310302734,-11.7794189453125,69.6328735351563,41.6351585388184,6,6
59,7,260.276519775391,174.143127441406,84.7259979248047,47.0218391418457,7,0
59,8,267.037170410156,19.3375625610352,68.7483062744141,68.0490951538086,8,0
59,28,269.089080810547,274.215881347656,-88.6492004394531,50.1332664489746,9,9
59,10,334.968566894531,130.931564331055,72.5797576904297,37.9104080200195,10,0
59,11,224.369812011719,251.763946533203,-57.2519989013672,42.7309265136719,11,0
60,19,-45.8537254333496,133.06657409668,-53.2853088378906,46.8657379150391,1,13
60,18,-30.6910667419434,179.064071655273,-59.6683349609375,48.0340843200684,1,13
60,21,-66.8396759033203,177.987869262695,-52.2577972412109,44.9252281188965,1,12
60,20,-50.3434638977051,146.405532836914,-56.4396057128906,40.3595886230469,1,12
60,2,153.731735229492,134.113525390625,76.7397155761719,57.6908683776855,2,0
60,15,139.318405151367,286.859985351563,87.1286926269531,51.7336730957031,3,3
60,14,242.925994873047,218.900924682617,70.2433471679688,54.0983848571777,3,3
60,23,151.072769165039,2.25679492950439,67.5213165283203,67.0265731811523,4,4
60,25,167.719924926758,48.9260597229004,88.9390106201172,48.7729797363281,4,22
60,26,213.113739013672,-10.0099229812622,70.1066284179688,41.5704460144043,6,6
60,7,260.130950927734,174.668319702148,84.8457946777344,47.0457572937012,7,0
60,8,267.086242675781,18.1908130645752,68.5157165527344,67.8738327026367,8,0
60,28,271.592132568359,270.642913818359,-89.3871765136719,53.8233413696289,9,9
60,10,336.892181396484,125.493911743164,71.6540222167969,38.3358154296875,10,0
60,11,228.060577392578,248.648391723633,-58.0823669433594,42.1188926696777,11,0
